Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
19,University of North Carolina at Charlotte,2.29,Masters,Denver,N/A,0,0,0,2,Product Manager,05/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A
20,Bastyr University,3.45,Phd,Sacramento,F,N/A,1,0,0,Dietitian,12/19,09/20,N/A,N/A,N/A,N/A,N/A,N/A
21,University of North Carolina at Asheville,2.38,Masters,Phoenix,M,1,0,N/A,2,Pilot,03/16,08/16,N/A,N/A,N/A,N/A,N/A,N/A
22,Southern Utah University,2.68,Bachelors,Raleigh,F,1,0,N/A,2,Pharmacist,10/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A
23,Lees-McRae College,2.62,Phd,Milwaukee,F,N/A,0,N/A,3,Sales Representative,05/16,08/17,N/A,N/A,N/A,N/A,N/A,N/A
24,College of the Ozarks,3.89,Masters,Milwaukee,N/A,N/A,1,0,1,Public Relations Officer,08/21,06/22,N/A,N/A,N/A,N/A,N/A,N/A
25,Thomas Aquinas College,3.93,Phd,San Jose,M,N/A,0,1,3,Investment Banker,06/15,09/15,N/A,N/A,N/A,N/A,N/A,N/A
26,St. Olaf College,2.37,Bachelors,Indianapolis,N/A,0,1,0,1,Social Media Coordinator,12/18,09/20,N/A,N/A,N/A,N/A,N/A,N/A
27,Louisiana State University at Eunice,2.04,Phd,Minneapolis,M,N/A,1,N/A,3,Pharmacist,02/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A
28,Dakota Wesleyan University,3.44,Bachelors,Fresno,N/A,0,0,1,4,Multimedia Artist,03/16,06/16,N/A,N/A,N/A,N/A,N/A,N/A
29,Rider University,2.84,Masters,Saint Paul,M,1,0,N/A,0,Software Engineer,02/18,11/18,N/A,N/A,N/A,N/A,N/A,N/A
30,Morningside College,2.18,Bachelors,Detroit,M,N/A,1,0,0,Product Designer,05/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A
31,Chaminade University of Honolulu,3.37,Masters,Las Vegas,M,N/A,1,1,0,Product Manager,12/15,05/17,N/A,N/A,N/A,N/A,N/A,N/A
32,Princeton University,3.09,Masters,Detroit,F,0,1,1,4,Pilot,06/17,06/19,N/A,N/A,N/A,N/A,N/A,N/A
33,Elmhurst College,3.96,Bachelors,Scottsdale,F,0,1,0,4,Human Resources Specialist,06/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A
34,Southwest Baptist University,2.45,Masters,Albuquerque,N/A,0,1,N/A,0,Data Analyst,02/17,08/18,N/A,N/A,N/A,N/A,N/A,N/A
35,Alfred Adler Graduate School,2.81,Phd,Fort Worth,N/A,1,0,N/A,0,Software Engineer,01/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A
36,Carroll College Helena,3.09,Masters,Cincinnati,M,1,1,N/A,1,Multimedia Artist,12/16,12/18,N/A,N/A,N/A,N/A,N/A,N/A
37,Lagrange College,3.58,Bachelors,Hialeah,M,N/A,0,0,1,Pilot,05/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A
38,Marymount University,3.1,Phd,Anaheim,F,N/A,1,N/A,2,Researcher,01/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A
39,University of Central Arkansas,3.23,Phd,Newark,F,0,0,1,3,Firefighter,11/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
40,Evangel University,2.45,Masters,Miami,F,1,1,N/A,1,Social Media Coordinator,10/15,01/17,N/A,N/A,N/A,N/A,N/A,N/A
41,Ohio State University - Lima,3.69,Masters,Tokyo,N/A,N/A,0,N/A,1,Product Manager,05/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A
42,Fort Valley State College,2.86,Bachelors,Long Beach,F,0,0,1,1,Researcher,11/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A
43,University of Pennsylvania,2.28,Phd,Baltimore,N/A,0,1,1,1,Product Manager,06/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A
44,The Illinois Institute of Art-Chicago,3.33,Bachelors,Riverside,F,1,0,N/A,4,Product Manager,08/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A
45,Johns Hopkins University,2.43,Masters,Detroit,F,1,1,1,2,Data Scientist,08/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A
46,Mount Vernon College,2.2,Phd,Long Beach,M,N/A,1,0,1,Firefighter,09/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A
47,Vassar College,3.72,Bachelors,Glendale,N/A,N/A,0,1,3,Product Designer,12/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A
48,Brenau University,2.92,Bachelors,Milwaukee,F,0,0,0,1,Multimedia Artist,01/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A
49,Morris College,3.5,Bachelors,Indianapolis,M,0,1,1,4,Business Analyst,11/21,06/22,N/A,N/A,N/A,N/A,N/A,N/A
50,ITT Technical Institute Portland,2.58,Bachelors,Tulsa,N/A,0,1,0,0,Pilot,03/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A
51,Morris College,3.57,Bachelors,Houston,N/A,N/A,1,0,0,Investment Banker,10/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A
52,Goshen College,2.22,Phd,Virginia Beach,F,1,0,N/A,2,Data Scientist,04/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A
53,Widener University,2.71,Bachelors,Miami,N/A,N/A,0,1,0,Investment Banker,08/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A
54,University of Charleston South Carolina,3.96,Phd,Houston,M,1,1,1,1,Sales Representative,09/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A
55,Schiller International University,3.59,Bachelors,Buffalo,M,N/A,0,1,4,Pharmacist,03/16,01/18,N/A,N/A,N/A,N/A,N/A,N/A
56,Manchester College,2.99,Masters,Laredo,N/A,N/A,0,0,2,Dietitian,08/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A
57,Towson University,2.68,Masters,Mesa,M,1,0,N/A,1,Sales Representative,03/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A
58,Pennsylvania State University - Milton S.Hershey Medical Center,3.74,Bachelors,San Francisco,N/A,N/A,1,1,0,Dietitian,07/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A
59,The School of the Art Institute of Chicago,3.09,Masters,Atlanta,M,N/A,1,N/A,3,Sales Representative,05/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A
60,Wayne State College,3.52,Phd,Santa Ana,N/A,0,0,N/A,1,Sales Representative,12/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A
61,Illinois College,3.51,Bachelors,Chula Vista,N/A,1,0,0,3,Researcher,11/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A
62,Alderson Broaddus College,2.04,Phd,Jersey City,N/A,1,1,1,3,Business Analyst,12/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
63,Marian College of Fond Du Lac,2.25,Bachelors,Greensboro,M,0,0,N/A,2,Sales Representative,05/14,07/14,N/A,N/A,N/A,N/A,N/A,N/A
64,Blackburn College,3.32,Masters,Baltimore,N/A,1,1,1,4,Pilot,12/21,12/23,N/A,N/A,N/A,N/A,N/A,N/A
65,Sinte Gleska University,2.32,Phd,Portland,N/A,0,1,1,0,Software Engineer,02/16,08/16,N/A,N/A,N/A,N/A,N/A,N/A
66,Dallas Christian College,2.51,Masters,Richmond,F,1,1,1,0,Firefighter,02/18,09/19,N/A,N/A,N/A,N/A,N/A,N/A
67,Hartford College for Women,3.89,Masters,San Diego,F,1,1,N/A,1,Human Resources Specialist,11/21,06/23,N/A,N/A,N/A,N/A,N/A,N/A
68,Coker College,3.12,Bachelors,Virginia Beach,N/A,1,1,0,0,Dietitian,02/14,04/14,N/A,N/A,N/A,N/A,N/A,N/A
69,Albany Law School,3.5,Phd,Garland,F,1,1,0,2,Sales Representative,03/19,09/20,N/A,N/A,N/A,N/A,N/A,N/A
70,Campbell University,3.12,Masters,Virginia Beach,N/A,0,1,N/A,0,Sales Representative,07/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A
71,Letourneau University,3.11,Bachelors,Cleveland,F,0,0,1,1,Social Media Coordinator,06/20,10/20,N/A,N/A,N/A,N/A,N/A,N/A
72,State University of New York at New Paltz,2.19,Bachelors,Los Angeles,M,1,1,1,0,Sales Representative,02/16,03/17,N/A,N/A,N/A,N/A,N/A,N/A
73,Governors State University,2.69,Bachelors,Baltimore,M,N/A,0,0,4,Financial Analyst,09/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A
74,Miami University of Ohio,2.56,Masters,Phoenix,N/A,0,0,N/A,3,Public Relations Officer,08/18,07/20,N/A,N/A,N/A,N/A,N/A,N/A
75,Stanford University,2.78,Bachelors,Philadelphia,N/A,1,0,N/A,3,Machine Learning Engineer,02/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A
76,Auburn University at Montgomery,3.6,Phd,Denver,M,0,1,0,3,Financial Analyst,10/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A
77,State University of New York Maritime College,2.74,Phd,Colorado Springs,M,N/A,0,N/A,4,Product Manager,10/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A
78,Morningside College,2.9,Masters,Indianapolis,F,N/A,1,N/A,2,Data Analyst,12/15,04/17,N/A,N/A,N/A,N/A,N/A,N/A
79,Texas Tech University Health Science Center,2.79,Phd,Santa Ana,N/A,N/A,1,0,1,Human Resources Specialist,08/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A
80,Swarthmore College,2.19,Bachelors,Norfolk,M,1,0,0,4,Sales Representative,11/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A
81,Fort Hays State University,2.88,Masters,Glendale,M,1,0,N/A,1,Firefighter,03/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A
82,Lesley University,2.39,Bachelors,San Francisco,N/A,N/A,0,N/A,2,Pilot,10/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A
83,Pontificia Universidade Católica do Paraná,2.37,Masters,San Bernardino,F,0,0,0,4,Product Designer,11/18,06/20,N/A,N/A,N/A,N/A,N/A,N/A
84,American Conservatory Theater,2.19,Masters,Arlington,F,0,1,0,0,Public Relations Officer,09/21,08/23,N/A,N/A,N/A,N/A,N/A,N/A
85,Bryant and Stratton College,2.71,Bachelors,Durham,F,N/A,0,1,2,Data Analyst,12/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A
86,Olive-Harvey College,3.51,Phd,San Diego,F,1,0,N/A,3,Business Analyst,06/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A
87,Aria Institute of Higher Education,2.55,Phd,Anchorage,M,0,0,N/A,4,Data Analyst,06/21,07/23,N/A,N/A,N/A,N/A,N/A,N/A
88,University of Central Florida,2.62,Masters,Bakersfield,N/A,0,0,0,2,Social Media Coordinator,07/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A
89,Whitman College,3.29,Bachelors,Louisville,N/A,0,0,0,2,Multimedia Artist,06/18,06/19,N/A,N/A,N/A,N/A,N/A,N/A
90,St. John's College New Mexico,2.39,Bachelors,Memphis,M,1,1,1,4,Product Designer,09/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A
91,Nicholls State University,3.79,Masters,Dallas,M,N/A,1,1,3,Software Engineer,04/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A
92,New York Medical College,3.04,Phd,Tulsa,M,1,1,0,3,Business Analyst,02/18,07/18,N/A,N/A,N/A,N/A,N/A,N/A
93,St. John's University,2.9,Bachelors,Santa Ana,N/A,0,0,N/A,2,Pilot,03/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A
94,Grace Bible College,3.12,Phd,Minneapolis,N/A,N/A,0,1,1,Pilot,06/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A
95,Pacific Union College,2.33,Phd,San Antonio,N/A,1,1,0,2,Machine Learning Engineer,02/14,04/15,N/A,N/A,N/A,N/A,N/A,N/A
96,Ursuline College,3.23,Masters,San Diego,F,N/A,1,0,4,Multimedia Artist,05/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A
97,Webb Institute,2.73,Masters,Dallas,M,0,1,0,4,Human Resources Specialist,05/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A
98,The Johns Hopkins University,3.79,Phd,Dallas,M,1,1,N/A,4,Investment Banker,12/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A
99,Johnson C. Smith University,2.34,Bachelors,Laredo,M,N/A,0,0,3,Investment Banker,03/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A
100,Denver Paralegal Institute,3.01,Bachelors,Winston–Salem,N/A,1,0,0,0,Social Media Coordinator,06/16,10/16,N/A,N/A,N/A,N/A,N/A,N/A
101,Kent State University - Stark,3.2,Masters,Virginia Beach,M,0,0,N/A,4,Business Analyst,03/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A
102,University of Arkansas for Medical Sciences,2.07,Phd,Wichita,M,N/A,1,0,4,Investment Banker,09/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A
103,Beth-El College of Nursing and Health Sciences,2.73,Bachelors,Raleigh,F,0,1,0,1,Public Relations Officer,08/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A
104,Brooks Institute of Photography,3.47,Bachelors,Atlanta,N/A,N/A,1,1,1,Machine Learning Engineer,01/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A
105,Indian Agricultural Research Institute,3.64,Masters,Seattle,M,0,0,0,2,Data Scientist,02/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A
106,Nebraska Methodist College of Nursing and Allied Health,2.63,Phd,Richmond,N/A,0,0,N/A,2,Data Analyst,08/17,02/18,N/A,N/A,N/A,N/A,N/A,N/A
107,Central Connecticut State University,3.6,Bachelors,Denver,N/A,1,1,1,2,Product Manager,12/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A
108,West Virginia School of Osteopathic Medicine,3.94,Masters,Sacramento,N/A,0,0,0,4,Dietitian,12/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A
109,Lutheran Bible Institute of Seattle,3.71,Bachelors,Corpus Christi,F,1,1,N/A,1,Software Engineer,11/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
110,Simon's Rock College,2.24,Bachelors,Detroit,N/A,0,1,0,2,Pharmacist,04/16,09/16,N/A,N/A,N/A,N/A,N/A,N/A
111,Edison Community College,3.48,Bachelors,Glendale,N/A,0,1,1,1,Software Engineer,03/17,08/17,N/A,N/A,N/A,N/A,N/A,N/A
112,The Boston Conservatory,2.64,Masters,Seattle,N/A,0,0,N/A,4,Product Manager,09/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A
113,University of Texas at El Paso,3.98,Phd,Charlotte,M,N/A,1,1,4,Multimedia Artist,05/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A
114,Seattle University,2.97,Masters,Winston–Salem,F,1,1,N/A,2,Sales Representative,11/16,11/17,N/A,N/A,N/A,N/A,N/A,N/A
115,New York Chiropractic College,2.24,Phd,Pittsburgh,M,N/A,0,N/A,4,Investment Banker,10/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A
116,University of South Carolina - Aiken,3.45,Bachelors,Kansas City,F,1,1,0,4,Pharmacist,02/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A
117,Claflin College,2.65,Phd,Bangkok,F,0,1,N/A,1,Sales Representative,06/15,10/15,N/A,N/A,N/A,N/A,N/A,N/A
118,University of Texas at Brownsville,3.99,Bachelors,Plano,N/A,N/A,0,N/A,0,Researcher,08/21,05/23,N/A,N/A,N/A,N/A,N/A,N/A
119,Keck Graduate Institute of Applied Life Sciences,3.96,Bachelors,Lincoln,N/A,1,1,0,3,Firefighter,11/21,09/22,N/A,N/A,N/A,N/A,N/A,N/A
120,University of Vermont,3.31,Masters,Mesa,M,0,1,N/A,2,Pharmacist,10/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A
121,College of St. Joseph,2.26,Bachelors,Lincoln,F,1,1,N/A,0,Data Analyst,08/14,06/15,N/A,N/A,N/A,N/A,N/A,N/A
122,Medical College of Pennsylvania and Hahnemann University,3.37,Masters,Norfolk,N/A,1,0,N/A,2,Researcher,06/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A
123,Oglala Lakota College,2.19,Phd,Chicago,N/A,0,1,N/A,0,Business Analyst,06/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
124,Linfield College,2.06,Phd,Toledo,N/A,N/A,1,0,4,Product Manager,03/14,10/14,N/A,N/A,N/A,N/A,N/A,N/A
125,Zhejiang University of Technology,3.65,Bachelors,Fresno,N/A,0,1,0,2,Public Relations Officer,08/19,11/19,N/A,N/A,N/A,N/A,N/A,N/A
126,California Coast University,2.42,Masters,Saint Paul,M,N/A,0,1,0,Dietitian,12/15,05/17,N/A,N/A,N/A,N/A,N/A,N/A
127,Lasell College,2.76,Bachelors,Atlanta,M,1,0,N/A,3,Data Scientist,05/16,11/17,N/A,N/A,N/A,N/A,N/A,N/A
128,Brandeis University,3.95,Masters,Mesa,N/A,1,0,0,4,Multimedia Artist,09/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A
129,Culver-Stockton College,2.67,Masters,Miami,N/A,1,1,N/A,2,Machine Learning Engineer,01/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A
130,Flagler College,2.59,Masters,Columbus,N/A,N/A,0,0,2,Human Resources Specialist,08/15,12/15,N/A,N/A,N/A,N/A,N/A,N/A
131,Norwich University,3.84,Phd,Richmond,N/A,0,1,1,0,Pharmacist,10/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
132,Pratt Institute,2.22,Masters,Colorado Springs,N/A,N/A,0,N/A,2,Business Analyst,01/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A
133,Albany Medical Center,3.52,Phd,Washington,F,1,0,1,4,Social Media Coordinator,09/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A
134,Washington Bible College,3.98,Masters,El Paso,F,1,0,1,1,Firefighter,03/14,11/15,N/A,N/A,N/A,N/A,N/A,N/A
135,Aquinas College,3.8,Phd,Aurora,F,0,0,1,0,Human Resources Specialist,12/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A
136,Westminster College Fulton,3.3,Phd,Cincinnati,F,N/A,1,0,3,Dietitian,12/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A
137,Western Carolina University,2.63,Phd,Tampa,N/A,1,0,N/A,2,Dietitian,03/19,11/19,N/A,N/A,N/A,N/A,N/A,N/A
138,Franklin W. Olin College of Engineering,2.51,Bachelors,Colorado Springs,F,N/A,1,0,4,Machine Learning Engineer,03/14,01/16,N/A,N/A,N/A,N/A,N/A,N/A
139,State University of New York at Binghamton,3.64,Masters,Fremont,F,N/A,1,0,2,Public Relations Officer,10/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A
140,Pennsylvania State University Great Valley,3.76,Bachelors,Miami,M,0,1,N/A,3,Pilot,06/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A
141,Iceland University of Education,3.05,Masters,Toledo,F,0,0,N/A,4,Investment Banker,02/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A
142,Illinois College of Optometry,2.49,Masters,Glendale,F,1,0,N/A,3,Multimedia Artist,04/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A
143,The Corcoran College of Art,2.23,Bachelors,Raleigh,N/A,0,1,N/A,4,Pharmacist,11/16,09/17,N/A,N/A,N/A,N/A,N/A,N/A
144,Ohio University,2.17,Phd,Pittsburgh,F,N/A,0,0,1,Human Resources Specialist,09/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A
145,Philander Smith College,3.44,Masters,Aurora,F,0,1,N/A,4,Investment Banker,10/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A
146,Tiffin University,2.84,Phd,Minneapolis,N/A,N/A,0,N/A,3,Researcher,12/14,12/16,N/A,N/A,N/A,N/A,N/A,N/A
147,Hampton University,3.81,Bachelors,Cincinnati,F,1,0,N/A,0,Public Relations Officer,07/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A
148,Dartmouth College,3.48,Phd,Greensboro,N/A,N/A,1,1,1,Multimedia Artist,03/18,02/19,N/A,N/A,N/A,N/A,N/A,N/A
149,University of North Texas Health Science Center at Fort Worth,2.38,Masters,Fresno,F,0,0,N/A,2,Pharmacist,12/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A
150,Dominican College of San Rafael,3.23,Masters,Anchorage,M,0,1,N/A,1,Pilot,05/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A
151,Christian Brothers University,2.87,Masters,Atlanta,M,1,1,0,1,Financial Analyst,09/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
152,Crown College,3.15,Bachelors,Portland,F,0,0,1,2,Business Analyst,04/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A
153,Utah State University,3.48,Masters,Cincinnati,M,1,0,0,4,Data Scientist,03/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A
154,Thiel College,3.61,Bachelors,Wichita,N/A,1,0,1,1,Dietitian,05/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A
155,California School of Professional Psychology - San Diego,3.69,Phd,Dallas,F,0,1,0,1,Sales Representative,09/18,07/20,N/A,N/A,N/A,N/A,N/A,N/A
156,New York College of Podiatric Medicine,2.51,Masters,Stockton,N/A,N/A,0,0,0,Data Analyst,11/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A
157,American InterContinental University - Georgia,2.06,Masters,Chandler,M,1,0,N/A,0,Human Resources Specialist,08/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A
158,North Park University,3.48,Masters,Riverside,N/A,N/A,0,N/A,3,Dietitian,08/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A
159,Baylor College of Medicine,2.21,Phd,Chula Vista,M,0,0,1,2,Pharmacist,05/17,08/17,N/A,N/A,N/A,N/A,N/A,N/A
160,Brooklyn Law School,2.63,Masters,Boston,M,N/A,1,1,4,Pilot,06/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A
161,Western Connecticut State University,2.01,Bachelors,Jersey City,M,N/A,0,1,4,Sales Representative,04/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A
162,Lewis-Clark State College,3.36,Phd,Miami,N/A,N/A,1,N/A,3,Pilot,07/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A
163,Mississippi Valley State University,2.33,Phd,Glendale,M,N/A,0,0,4,Product Manager,08/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A
164,Northwestern College St. Paul,3.31,Phd,Oakland,F,0,0,1,4,Machine Learning Engineer,11/14,07/16,N/A,N/A,N/A,N/A,N/A,N/A
165,Oakland University,3.98,Phd,Fort Wayne,M,0,0,N/A,0,Pharmacist,12/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A
166,Florida State University,2.15,Phd,Lexington,F,N/A,1,N/A,4,Sales Representative,04/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A
167,Design Institute of San Diego,2.15,Bachelors,Tulsa,F,0,1,0,4,Financial Analyst,08/19,04/20,N/A,N/A,N/A,N/A,N/A,N/A
168,University of Connecticut,2.68,Phd,Minneapolis,F,0,0,0,3,Multimedia Artist,07/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
169,University of Texas at San Antonio,3.73,Masters,Garland,F,1,1,N/A,3,Machine Learning Engineer,01/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A
170,Louisiana State University at Alexandria,2.43,Phd,Greensboro,N/A,0,1,0,1,Firefighter,03/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A
171,Austin College,2.72,Phd,Winston–Salem,F,N/A,0,0,4,Business Analyst,01/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A
172,ITT Technical Institute Fort Wayne,2.14,Phd,Las Vegas,M,0,0,N/A,4,Business Analyst,01/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A
173,Whitman College,3.53,Phd,Santa Ana,F,0,0,1,4,Data Scientist,08/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A
174,Kent State University,2.82,Phd,Newark,M,0,0,1,0,Pilot,12/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A
175,Canakkale (18th March) University,3.52,Bachelors,Albuquerque,N/A,0,0,N/A,4,Dietitian,10/21,09/23,N/A,N/A,N/A,N/A,N/A,N/A
176,University of Alaska - Anchorage,3.81,Bachelors,Charlotte,F,1,0,1,0,Investment Banker,09/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A
177,Mount Aloysius College,2.47,Phd,Baltimore,M,N/A,1,N/A,1,Pilot,05/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A
