applicant_id,score
"264","2.97"
"265","8.57"
"266","0.64"
"267","1.41"
"268","3.03"
"269","5.85"
"270","1.83"
"271","2.64"
"272","8.28"
"273","3.67"
"274","7.24"
"275","5.26"
"276","9.6"
"277","0.08"
"278","0.27"
"279","8.8"
"280","4.14"
"281","8.38"
"282","4.33"
"283","9.24"
"284","8.87"
"285","4.45"
"286","4.44"
"287","3.01"
"288","8.59"
"289","1.22"
"290","6.54"
"291","8.18"
"292","8.06"
"293","6.38"
"294","8.83"
"295","0.04"
"296","1.32"
"297","5.09"
"298","8.96"
"299","7.31"
"300","5.83"
"301","7.71"
"302","2.01"
"303","7.05"
"304","0.36"
"305","1.25"
"306","4.37"
"307","9.94"
"308","2.94"
"309","7.78"
"310","0.03"
"311","7.39"
"312","1.81"
"313","1.91"
"314","4.69"
"315","3.87"
"316","7.01"
"317","2.7"
"318","7.39"
"319","7.86"
"320","4.93"
"321","9.67"
"322","7.03"
"323","9.48"
"324","2.48"
"325","4.89"
"326","2.3"
"327","7.41"
"328","8.94"
"329","1.8"
"330","2.24"
"331","9.08"
"332","0.61"
"333","9.28"
"334","8.52"
"335","9.16"
"336","6.33"
"337","7.82"
"338","4.46"
"339","1.32"
"340","2.71"
"341","3.88"
"342","4.6"
"343","0.67"
"344","9.48"
"345","4.65"
"346","5.97"
"347","6.24"
"348","2.87"
"349","0.69"
"350","6.6"
"351","9.56"
"352","5.56"
"353","4.18"
"354","1.12"
"355","6.66"
"356","7.67"
"357","5.13"
"358","9.64"
"359","8.27"
"360","2.56"
"361","7.16"
"362","6.81"
"363","4.96"
"364","0.05"
"365","1.66"
"366","1.48"
"367","7.24"
"368","6.96"
"369","1.89"
"370","7.32"
"371","9.25"
"372","5.99"
"373","1.14"
"374","0.47"
"375","6.17"
"376","1.71"
"377","9.16"
"378","6.45"
"379","6.84"
"380","9.24"
"381","6.84"
"382","8.71"
"383","9.0"
"384","9.97"
"385","0.62"
"386","6.12"
"387","9.53"
"388","0.5"
"389","0.33"
"390","8.03"
"391","5.26"
"392","0.96"
"393","2.22"
"394","7.52"
"395","7.87"
"396","8.0"
"397","2.88"
"398","9.2"
"399","1.62"
"400","1.83"
"401","4.45"
"402","4.92"
"403","3.73"
"404","8.6"
"405","4.95"
"406","4.66"
"407","8.42"
"408","9.99"
"409","3.43"
"410","5.69"
"411","7.23"
"412","4.36"
"413","5.32"
"414","6.89"
"415","2.29"
"416","1.82"
"417","0.25"
"418","9.22"
"419","3.77"
"420","5.86"
"421","7.24"
"422","3.97"
"423","7.95"
"424","4.46"
"425","2.67"
"426","7.72"
"427","3.02"
"428","0.81"
"429","6.99"
"430","1.77"
"431","1.6"
"432","8.11"
"433","4.37"
"434","4.9"
"435","9.26"
"436","8.87"
"437","7.91"
"438","3.73"
"439","5.14"
"440","7.26"
"441","0.13"
"442","2.59"
"443","5.59"
"444","6.14"
"445","0.18"
"446","0.97"
"447","4.22"
"448","8.11"
"449","4.79"
"450","2.15"
"451","3.07"
"452","7.31"
"453","1.35"
"454","4.3"
"455","8.57"
"456","7.85"
"457","5.74"
"458","4.84"
"459","7.56"
"460","8.29"
"461","6.41"
"462","6.96"
"463","7.85"
"464","6.35"
"465","7.52"
"466","4.09"
"467","1.2"
"468","2.25"
"469","3.6"
"470","6.98"
"471","1.86"
"472","3.05"
"473","0.56"
"474","5.45"
"475","3.83"
"476","1.4"
"477","9.58"
"478","1.06"
"479","6.97"
"480","6.28"
"481","9.51"
"482","8.32"
"483","0.33"
"484","7.18"
"485","7.03"
"486","3.77"
"487","1.72"
"488","1.23"
"489","8.52"
"490","5.61"
"491","3.06"
"492","9.82"
"493","1.94"
"494","1.76"
"495","9.76"
"496","1.68"
"497","2.51"
"498","9.75"
"499","3.62"
"500","6.96"
"501","1.05"
"502","2.87"
"503","3.23"
"504","6.09"
"505","5.68"
"506","5.57"
"507","0.71"
"508","3.02"
"509","6.54"
"510","0.59"
"511","1.81"
"512","9.81"
"513","4.49"
"514","4.52"
"515","0.73"
"516","8.05"
"517","7.12"
"518","1.2"
"519","1.51"
"520","7.4"
"521","1.59"
"522","6.84"
"523","2.71"
"524","4.77"
"525","1.98"
"526","7.3"
"527","3.44"
"528","0.58"
"529","4.75"
"530","6.63"
"531","5.33"
"532","1.28"
"533","2.67"
"534","9.49"
"535","6.81"
"536","9.37"
"537","8.23"
"538","5.77"
"539","2.93"
"540","0.66"
"541","9.67"
"542","2.69"
"543","3.33"
"544","1.33"
"545","1.45"
"546","0.58"
"547","4.92"
"548","5.01"
"549","7.27"
"550","6.56"
"551","3.35"
"552","6.52"
"553","2.93"
"554","5.39"
"555","3.71"
"556","7.52"
"557","0.31"
"558","7.87"
"559","3.34"
"560","8.96"
"561","3.38"
"562","8.88"
"563","4.63"
"564","3.4"
"565","4.64"
"566","2.51"
"567","8.23"
"568","1.63"
"569","9.3"
"570","0.14"
"571","9.29"
"572","2.14"
"573","5.87"
"574","2.8"
"575","9.33"
"576","0.26"
"577","4.3"
"578","8.19"
"579","4.78"
"580","0.7"
"581","4.77"
"582","2.61"
"583","8.3"
"584","9.04"
"585","6.64"
"586","5.24"
"587","4.34"
"588","3.7"
"589","3.19"
"590","6.88"
"591","0.47"
"592","4.71"
"593","5.66"
"594","4.66"
"595","6.74"
"596","7.17"
"597","6.65"
"598","9.19"
"599","3.13"
"600","1.68"
"601","4.72"
"602","7.38"
"603","1.61"
"604","5.93"
"605","3.82"
"606","4.03"
"607","4.4"
"608","9.85"
"609","2.05"
"610","5.45"
"611","9.34"
"612","8.7"
"613","4.32"
"614","3.37"
"615","0.58"
"616","9.18"
"617","7.32"
"618","4.36"
"619","3.87"
"620","0.7"
"621","5.06"
"622","6.48"
"623","1.16"
"624","0.6"
"625","1.25"
"626","4.1"
"627","1.79"
"628","4.69"
"629","4.27"
"630","0.02"
"631","7.44"
"632","9.89"
"633","6.13"
"634","4.56"
"635","9.01"
"636","3.88"
"637","2.94"
"638","6.16"
"639","5.88"
"640","4.12"
"641","4.08"
"642","4.06"
"643","1.04"
"644","3.49"
"645","3.25"
"646","5.45"
"647","1.83"
"648","3.47"
"649","1.02"
"650","5.44"
"651","8.05"
"652","3.81"
"653","8.12"
"654","0.97"
"655","1.24"
"656","5.08"
"657","7.1"
"658","4.58"
"659","9.07"
"660","4.8"
"661","7.16"
"662","0.05"
"663","0.39"
"664","6.28"
"665","0.32"
"666","2.06"
"667","8.24"
"668","4.02"
"669","0.51"
"670","2.98"
"671","4.12"
"672","6.84"
"673","7.64"
"674","5.46"
"675","2.16"
"676","4.51"
"677","0.45"
"678","5.72"
"679","1.87"
"680","2.69"
"681","7.2"
"682","7.05"
"683","0.49"
"684","8.69"
"685","4.59"
"686","0.3"
"687","4.67"
"688","5.58"
"689","9.1"
"690","0.73"
"691","5.2"
"692","6.88"
"693","6.04"
"694","0.41"
"695","4.89"
"696","3.83"
"697","7.24"
"698","3.71"
"699","5.79"
"700","9.83"
"701","7.73"
"702","1.2"
"703","8.52"
"704","0.97"
"705","3.41"
"706","0.15"
"707","1.42"
"708","9.22"
"709","9.61"
"710","6.8"
"711","7.24"
"712","3.19"
"713","8.12"
"714","8.63"
"715","7.35"
"716","8.52"
"717","1.45"
"718","5.71"
"719","5.63"
"720","5.77"
"721","9.63"
"722","1.0"
"723","4.04"
"724","9.67"
"725","7.93"
"726","1.51"
"727","1.87"
"728","1.95"
"729","9.87"
"730","5.62"
"731","6.2"
"732","1.85"
"733","9.11"
"734","7.15"
"735","8.31"
"736","5.45"
"737","5.78"
"738","7.47"
"739","8.25"
"740","1.09"
"741","7.66"
"742","8.35"
"743","6.84"
"744","3.48"
"745","2.8"
"746","5.11"
"747","8.34"
"748","1.44"
"749","3.26"
"750","2.86"
"751","3.73"
"752","8.65"
"753","6.31"
"754","4.45"
"755","3.41"
"756","6.61"
"757","4.37"
"758","5.11"
"759","9.46"
"760","4.68"
"761","1.64"
"762","3.71"
"763","5.75"
"764","0.94"
"765","3.61"
"766","8.32"
"767","6.74"
"768","8.39"
"769","5.79"
"770","3.02"
"771","3.62"
"772","0.45"
"773","4.09"
"774","5.92"
"775","0.68"
"776","5.89"
"777","8.31"
"778","0.7"
"779","5.29"
"780","0.78"
"781","4.4"
"782","9.85"
"783","7.04"
"784","5.41"
"785","6.3"
"786","4.61"
"787","3.12"
"788","7.59"
"789","7.76"
"790","1.46"
"791","9.09"
"792","9.23"
"793","6.88"
"794","0.05"
"795","7.58"
"796","9.09"
"797","9.55"
"798","1.7"
"799","3.17"
"800","3.85"
"801","3.2"
"802","2.75"
"803","3.55"
"804","8.85"
"805","3.72"
"806","0.05"
"807","0.03"
"808","0.49"
"809","3.06"
"810","8.63"
"811","3.57"
"812","0.07"
"813","9.09"
"814","6.83"
"815","3.51"
"816","4.34"
"817","8.19"
"818","1.76"
"819","6.88"
"820","1.03"
"821","5.96"
"822","7.84"
"823","4.88"
"824","9.92"
"825","4.72"
"826","9.7"
"827","1.48"
"828","6.21"
"829","0.9"
"830","5.55"
"831","0.39"
"832","5.28"
"833","8.76"
"834","3.43"
"835","6.15"
"836","2.69"
"837","7.52"
"838","7.77"
"839","0.69"
"840","8.47"
"841","3.13"
"842","4.88"
"843","5.27"
"844","2.01"
"845","7.43"
"846","1.24"
"847","2.62"
"848","5.5"
"849","1.43"
"850","0.89"
"851","2.28"
"852","0.7"
"853","2.92"
"854","1.13"
"855","6.01"
"856","8.34"
"857","6.5"
"858","6.01"
"859","3.29"
"860","9.13"
"861","2.98"
"862","1.92"
"863","9.12"
"864","3.67"
"865","5.32"
"866","9.63"
"867","2.14"
"868","4.63"
"869","1.39"
"870","9.84"
"871","6.44"
"872","2.44"
"873","2.87"
"874","6.23"
"875","8.47"
"876","1.05"
"877","2.76"
"878","3.29"
"879","0.98"
"880","1.66"
"881","2.29"
"882","9.08"
"883","4.15"
"884","9.97"
"885","6.62"
"886","5.85"
"887","1.87"
"888","2.33"
"889","7.96"
"890","4.92"
"891","1.73"
"892","9.55"
"893","4.86"
"894","6.8"
"895","5.78"
"896","9.36"
"897","1.75"
"898","2.85"
"899","5.32"
"900","2.97"
"901","1.41"
"902","8.34"
"903","8.64"
"904","7.11"
"905","1.96"
"906","9.9"
"907","3.12"
"908","8.65"
"909","4.47"
"910","3.85"
"911","3.29"
"912","5.48"
"913","3.96"
"914","3.36"
"915","7.13"
"916","2.22"
"917","5.59"
"918","3.65"
"919","9.3"
"920","8.03"
"921","3.74"
"922","6.95"
"923","9.59"
"924","9.42"
"925","9.8"
"926","0.54"
"927","4.83"
"928","8.11"
"929","6.08"
"930","5.69"
"931","3.01"
"932","0.11"
"933","1.57"
"934","0.41"
"935","3.46"
"936","2.6"
"937","1.25"
"938","6.08"
"939","9.76"
"940","5.02"
"941","8.42"
"942","9.38"
"943","4.59"
"944","9.63"
"945","9.87"
"946","8.4"
"947","4.21"
"948","8.49"
"949","0.98"
"950","6.6"
"951","7.97"
"952","6.48"
"953","9.98"
"954","2.53"
"955","1.36"
"956","5.59"
"957","4.54"
"958","0.63"
"959","9.08"
"960","6.94"
"961","4.15"
"962","5.82"
"963","9.79"
"964","7.0"
"965","4.84"
"966","7.91"
"967","6.98"
"968","6.4"
"969","2.96"
"970","4.23"
"971","1.67"
"972","8.67"
"973","3.8"
"974","4.37"
"975","4.64"
"976","9.03"
"977","6.67"
"978","7.97"
"979","5.41"
"980","9.77"
"981","1.63"
"982","1.16"
"983","7.43"
"984","0.47"
"985","4.71"
"986","3.75"
"987","3.67"
"988","3.28"
"989","9.44"
"990","8.38"
"991","2.61"
"992","6.3"
"993","6.65"
"994","2.88"
"995","1.77"
"996","9.05"
"997","8.4"
"998","2.43"
"999","6.07"
"1000","7.14"
"1001","1.34"
"1002","1.3"
"1003","3.24"
"1004","5.6"
"1005","6.47"
"1006","7.81"
"1007","3.14"
"1008","6.5"
"1009","9.18"
"1010","7.85"
"1011","6.5"
"1012","1.52"
"1013","5.19"
"1014","0.51"
"1015","3.12"
"1016","5.27"
"1017","6.64"
"1018","9.59"
"1019","1.43"
"1020","9.91"
"1021","2.05"
"1022","4.97"
"1023","4.14"
"1024","3.4"
"1025","2.37"
"1026","3.12"
"1027","6.61"
"1028","0.96"
"1029","7.62"
"1030","8.76"
"1031","2.78"
"1032","6.63"
"1033","2.46"
"1034","0.84"
"1035","3.88"
"1036","8.15"
"1037","5.63"
"1038","8.75"
"1039","3.36"
"1040","5.58"
"1041","9.93"
"1042","8.6"
"1043","1.13"
"1044","3.39"
"1045","7.18"
"1046","8.3"
"1047","7.61"
"1048","1.15"
"1049","1.69"
"1050","6.58"
"1051","5.03"
"1052","3.27"
"1053","0.86"
"1054","1.77"
"1055","2.57"
"1056","0.56"
"1057","0.3"
"1058","3.8"
"1059","4.16"
"1060","1.09"
"1061","1.51"
"1062","3.03"
"1063","1.63"
"1064","6.41"
"1065","5.95"
"1066","2.95"
"1067","0.42"
"1068","0.4"
"1069","4.88"
"1070","3.74"
"1071","7.07"
"1072","9.4"
"1073","7.56"
"1074","8.94"
"1075","5.99"
"1076","7.66"
"1077","9.38"
"1078","9.96"
"1079","0.92"
"1080","8.82"
"1081","1.65"
"1082","1.74"
"1083","9.5"
"1084","3.59"
"1085","9.95"
"1086","4.48"
"1087","2.69"
"1088","0.63"
"1089","2.7"
"1090","5.42"
"1091","2.01"
"1092","4.0"
"1093","7.92"
"1094","9.87"
"1095","6.81"
"1096","5.13"
"1097","9.67"
"1098","3.05"
"1099","1.97"
"1100","2.31"
"1101","3.26"
"1102","2.3"
"1103","2.28"
"1104","2.84"
"1105","8.33"
"1106","5.06"
"1107","7.41"
"1108","4.41"
"1109","4.1"
"1110","5.85"
"1111","3.12"
"1112","2.82"
"1113","0.35"
"1114","6.97"
"1115","5.21"
"1116","3.32"
"1117","5.28"
"1118","2.1"
"1119","0.08"
"1120","0.95"
"1121","4.83"
"1122","0.99"
"1123","2.46"
"1124","7.67"
"1125","8.63"
"1126","9.01"
"1127","7.34"
"1128","9.07"
"1129","0.1"
"1130","8.62"
"1131","8.23"
"1132","0.58"
"1133","1.43"
"1134","1.41"
"1135","7.25"
"1136","1.09"
"1137","3.78"
"1138","9.87"
"1139","0.04"
"1140","8.1"
"1141","4.01"
"1142","2.91"
"1143","4.65"
"1144","5.69"
"1145","6.63"
"1146","5.59"
"1147","7.08"
"1148","9.35"
"1149","4.49"
"1150","8.26"
"1151","4.27"
"1152","7.79"
"1153","4.72"
"1154","2.45"
"1155","3.26"
"1156","6.99"
"1157","8.41"
"1158","2.69"
"1159","8.57"
"1160","1.81"
"1161","3.29"
"1162","9.61"
"1163","2.78"
"1164","9.44"
"1165","8.45"
"1166","1.3"
"1167","6.65"
"1168","0.21"
"1169","2.49"
"1170","2.92"
"1171","6.49"
"1172","2.51"
"1173","0.51"
"1174","6.97"
"1175","1.2"
"1176","0.96"
"1177","0.43"
"1178","7.68"
"1179","9.16"
"1180","1.78"
"1181","9.84"
"1182","6.17"
"1183","0.28"
"1184","8.0"
"1185","4.6"
"1186","0.46"
"1187","2.12"
"1188","9.95"
"1189","7.61"
"1190","1.92"
"1191","4.22"
"1192","9.66"
"1193","8.78"
"1194","5.9"
"1195","4.26"
"1196","7.4"
"1197","5.34"
"1198","2.85"
"1199","8.41"
"1200","7.69"
"1201","3.25"
"1202","3.83"
"1203","9.82"
"1204","2.0"
"1205","2.05"
"1206","3.62"
"1207","7.82"
"1208","5.7"
"1209","2.82"
"1210","2.23"
"1211","6.7"
"1212","9.64"
"1213","9.66"
"1214","8.32"
"1215","2.8"
"1216","1.95"
"1217","3.84"
"1218","1.2"
"1219","1.76"
"1220","8.38"
"1221","7.34"
"1222","7.09"
"1223","7.27"
"1224","1.62"
"1225","4.84"
"1226","4.03"
"1227","4.71"
"1228","2.92"
"1229","7.83"
"1230","8.23"
"1231","5.37"
"1232","4.83"
"1233","3.3"
"1234","1.87"
"1235","1.95"
"1236","7.45"
"1237","9.85"
"1238","0.43"
"1239","3.62"
"1240","4.14"
"1241","5.61"
"1242","9.7"
"1243","0.56"
"1244","6.36"
"1245","3.03"
"1246","8.89"
"1247","2.21"
"1248","5.41"
"1249","6.39"
"1250","2.08"
"1251","5.54"
"1252","1.8"
"1253","5.06"
"1254","8.09"
"1255","3.76"
"1256","1.17"
"1257","8.25"
"1258","2.88"
"1259","6.36"
"1260","7.7"
"1261","1.17"
"1262","8.57"
"1263","1.82"
"1264","1.04"
"1265","6.35"
"1266","9.79"
"1267","4.8"
"1268","2.26"
"1269","4.15"
"1270","1.68"
"1271","3.18"
"1272","3.57"
"1273","5.93"
"1274","9.22"
"1275","8.07"
"1276","0.31"
"1277","4.27"
"1278","6.61"
"1279","4.77"
"1280","3.17"
"1281","7.34"
"1282","1.77"
"1283","9.15"
"1284","4.87"
"1285","8.29"
"1286","8.45"
"1287","6.95"
"1288","3.87"
"1289","2.29"
"1290","8.38"
"1291","1.72"
"1292","5.26"
"1293","4.9"
"1294","4.88"
"1295","0.82"
"1296","2.77"
"1297","0.83"
"1298","9.89"
"1299","2.64"
"1300","1.08"
"1301","2.48"
"1302","9.41"
"1303","4.69"
"1304","7.47"
"1305","5.72"
"1306","2.21"
"1307","5.5"
"1308","1.55"
"1309","2.89"
"1310","8.05"
"1311","4.06"
"1312","5.44"
"1313","0.3"
"1314","3.99"
"1315","8.83"
"1316","9.48"
"1317","6.22"
"1318","0.29"
"1319","7.11"
"1320","2.58"
"1321","7.8"
"1322","3.28"
"1323","9.24"
"1324","2.72"
"1325","0.24"
"1326","5.57"
"1327","2.86"
"1328","9.51"
"1329","7.19"
"1330","8.94"
"1331","6.52"
"1332","1.29"
"1333","1.65"
"1334","0.39"
"1335","3.44"
"1336","0.41"
"1337","1.96"
"1338","7.93"
"1339","9.98"
"1340","3.63"
"1341","6.51"
"1342","7.69"
"1343","2.83"
"1344","8.9"
"1345","5.95"
"1346","3.6"
"1347","8.86"
"1348","2.63"
"1349","2.79"
"1350","3.69"
"1351","6.61"
"1352","5.35"
"1353","1.86"
"1354","0.19"
"1355","7.03"
"1356","9.11"
"1357","4.16"
"1358","9.63"
"1359","7.25"
"1360","0.22"
"1361","2.7"
"1362","7.43"
"1363","1.45"
"1364","6.19"
"1365","0.11"
"1366","8.3"
"1367","9.38"
"1368","8.71"
"1369","7.66"
"1370","4.26"
"1371","5.02"
"1372","9.33"
"1373","1.53"
"1374","5.94"
"1375","5.68"
"1376","5.75"
"1377","5.12"
"1378","9.54"
"1379","4.35"
"1380","1.31"
"1381","9.99"
"1382","1.12"
"1383","2.54"
"1384","0.57"
"1385","3.13"
"1386","4.35"
"1387","7.42"
"1388","7.96"
"1389","5.7"
"1390","2.82"
"1391","6.72"
"1392","6.4"
"1393","6.41"
"1394","6.14"
"1395","8.65"
"1396","4.77"
"1397","5.0"
"1398","7.89"
"1399","8.21"
"1400","3.53"
"1401","0.56"
"1402","6.11"
"1403","1.07"
"1404","5.93"
"1405","2.85"
"1406","3.1"
"1407","4.73"
"1408","3.63"
"1409","9.97"
"1410","6.89"
"1411","1.75"
"1412","8.48"
"1413","6.01"
"1414","8.16"
"1415","3.41"
"1416","4.56"
"1417","7.83"
"1418","5.25"
"1419","8.13"
"1420","9.11"
"1421","0.02"
"1422","0.52"
"1423","5.54"
"1424","3.86"
"1425","8.25"
"1426","0.09"
"1427","3.16"
"1428","0.29"
"1429","8.7"
"1430","6.88"
"1431","5.66"
"1432","0.74"
"1433","2.08"
"1434","4.21"
"1435","4.01"
"1436","2.43"
"1437","8.34"
"1438","9.09"
"1439","0.43"
"1440","0.3"
"1441","0.67"
"1442","3.91"
"1443","6.88"
"1444","6.02"
"1445","6.88"
"1446","9.47"
"1447","2.56"
"1448","7.13"
"1449","5.83"
"1450","1.09"
"1451","6.45"
"1452","8.85"
"1453","2.33"
"1454","1.16"
"1455","2.05"
"1456","9.28"
"1457","6.96"
"1458","7.3"
"1459","5.96"
"1460","5.27"
"1461","1.75"
"1462","5.63"
"1463","9.44"
"1464","1.61"
"1465","6.94"
"1466","4.2"
"1467","7.39"
"1468","9.93"
"1469","7.06"
"1470","3.19"
"1471","3.16"
"1472","0.28"
"1473","7.52"
"1474","1.32"
"1475","2.92"
"1476","4.63"
"1477","6.44"
"1478","8.96"
"1479","5.13"
"1480","2.6"
"1481","5.81"
"1482","2.26"
"1483","7.84"
"1484","9.12"
"1485","2.7"
"1486","9.22"
"1487","0.37"
"1488","4.57"
"1489","4.72"
"1490","7.84"
"1491","8.87"
"1492","8.25"
"1493","6.7"
"1494","8.3"
"1495","9.56"
"1496","6.33"
"1497","1.24"
"1498","8.93"
"1499","4.13"
"1500","2.15"
"1501","2.56"
"1502","6.2"
"1503","0.64"
"1504","6.46"
"1505","5.25"
"1506","6.78"
"1507","2.18"
"1508","0.2"
"1509","7.76"
"1510","1.93"
"1511","1.0"
"1512","5.43"
"1513","3.8"
"1514","6.93"
"1515","7.55"
"1516","4.77"
"1517","5.48"
"1518","3.34"
"1519","8.21"
"1520","4.97"
"1521","9.4"
"1522","8.97"
"1523","4.52"
"1524","3.08"
"1525","6.8"
"1526","1.42"
"1527","2.92"
"1528","3.41"
"1529","2.46"
"1530","9.15"
"1531","7.28"
"1532","5.19"
"1533","0.23"
"1534","0.53"
"1535","8.94"
"1536","0.85"
"1537","9.75"
"1538","0.95"
"1539","5.84"
"1540","4.15"
"1541","2.7"
"1542","6.63"
"1543","3.7"
"1544","9.76"
"1545","6.34"
"1546","3.47"
"1547","2.97"
"1548","9.15"
"1549","1.81"
"1550","0.23"
"1551","1.15"
"1552","0.68"
"1553","4.15"
"1554","2.24"
"1555","5.6"
"1556","0.26"
"1557","8.18"
"1558","7.86"
"1559","1.79"
"1560","3.15"
"1561","6.89"
"1562","1.48"
"1563","3.2"
"1564","3.88"
"1565","0.37"
"1566","2.36"
"1567","3.99"
"1568","2.19"
"1569","3.41"
"1570","3.72"
"1571","5.35"
"1572","6.84"
"1573","3.28"
"1574","2.34"
"1575","4.05"
"1576","2.36"
"1577","2.6"
"1578","3.84"
"1579","2.83"
"1580","4.56"
"1581","8.13"
"1582","0.4"
"1583","2.52"
"1584","9.45"
"1585","5.08"
"1586","9.19"
"1587","5.46"
"1588","6.72"
"1589","2.54"
"1590","0.77"
"1591","0.47"
"1592","1.42"
"1593","7.92"
"1594","0.89"
"1595","0.74"
"1596","7.07"
"1597","9.26"
"1598","0.05"
"1599","2.43"
"1600","7.35"
"1601","9.8"
"1602","7.1"
"1603","7.32"
"1604","1.92"
"1605","5.05"
"1606","7.48"
"1607","6.77"
"1608","9.55"
"1609","6.18"
"1610","5.08"
"1611","8.31"
"1612","5.26"
"1613","1.57"
"1614","9.08"
"1615","1.8"
"1616","9.73"
"1617","4.74"
"1618","0.08"
"1619","6.89"
"1620","4.07"
"1621","1.68"
"1622","1.14"
"1623","6.83"
"1624","4.38"
"1625","2.7"
"1626","3.75"
"1627","5.66"
"1628","3.45"
"1629","1.28"
"1630","7.07"
"1631","9.6"
"1632","6.62"
"1633","9.83"
"1634","0.17"
"1635","4.48"
"1636","6.69"
"1637","8.19"
"1638","0.11"
"1639","8.8"
"1640","2.59"
"1641","3.28"
"1642","2.6"
"1643","7.92"
"1644","9.1"
"1645","9.81"
"1646","9.04"
"1647","5.13"
"1648","3.51"
"1649","7.21"
"1650","1.5"
"1651","7.77"
"1652","7.05"
"1653","9.33"
"1654","7.51"
"1655","2.0"
"1656","9.29"
"1657","5.86"
"1658","9.99"
"1659","9.08"
"1660","2.98"
"1661","4.81"
"1662","9.84"
"1663","0.94"
"1664","5.95"
