Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
85,Bryant and Stratton College,2.71,Bachelors,Durham,F,N/A,0,1,2,Data Analyst,12/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A,0.46
86,Olive-Harvey College,3.51,Phd,San Diego,F,1,0,N/A,3,Business Analyst,06/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,6.68
87,Aria Institute of Higher Education,2.55,Phd,Anchorage,M,0,0,N/A,4,Data Analyst,06/21,07/23,N/A,N/A,N/A,N/A,N/A,N/A,2.42
88,University of Central Florida,2.62,Masters,Bakersfield,N/A,0,0,0,2,Social Media Coordinator,07/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A,8.4
89,Whitman College,3.29,Bachelors,Louisville,N/A,0,0,0,2,Multimedia Artist,06/18,06/19,N/A,N/A,N/A,N/A,N/A,N/A,0.45
90,St. John's College New Mexico,2.39,Bachelors,Memphis,M,1,1,1,4,Product Designer,09/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,1.22
91,Nicholls State University,3.79,Masters,Dallas,M,N/A,1,1,3,Software Engineer,04/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A,4.79
92,New York Medical College,3.04,Phd,Tulsa,M,1,1,0,3,Business Analyst,02/18,07/18,N/A,N/A,N/A,N/A,N/A,N/A,7.7
93,St. John's University,2.9,Bachelors,Santa Ana,N/A,0,0,N/A,2,Pilot,03/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A,9.89
94,Grace Bible College,3.12,Phd,Minneapolis,N/A,N/A,0,1,1,Pilot,06/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,3.81
95,Pacific Union College,2.33,Phd,San Antonio,N/A,1,1,0,2,Machine Learning Engineer,02/14,04/15,N/A,N/A,N/A,N/A,N/A,N/A,7.54
96,Ursuline College,3.23,Masters,San Diego,F,N/A,1,0,4,Multimedia Artist,05/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,3.35
97,Webb Institute,2.73,Masters,Dallas,M,0,1,0,4,Human Resources Specialist,05/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,2.06
98,The Johns Hopkins University,3.79,Phd,Dallas,M,1,1,N/A,4,Investment Banker,12/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,1.51
99,Johnson C. Smith University,2.34,Bachelors,Laredo,M,N/A,0,0,3,Investment Banker,03/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A,8.02
100,Denver Paralegal Institute,3.01,Bachelors,Winston–Salem,N/A,1,0,0,0,Social Media Coordinator,06/16,10/16,N/A,N/A,N/A,N/A,N/A,N/A,5.14
101,Kent State University - Stark,3.2,Masters,Virginia Beach,M,0,0,N/A,4,Business Analyst,03/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A,1.45
102,University of Arkansas for Medical Sciences,2.07,Phd,Wichita,M,N/A,1,0,4,Investment Banker,09/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A,4.06
103,Beth-El College of Nursing and Health Sciences,2.73,Bachelors,Raleigh,F,0,1,0,1,Public Relations Officer,08/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A,7.71
104,Brooks Institute of Photography,3.47,Bachelors,Atlanta,N/A,N/A,1,1,1,Machine Learning Engineer,01/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A,0.16
105,Indian Agricultural Research Institute,3.64,Masters,Seattle,M,0,0,0,2,Data Scientist,02/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A,2.15
106,Nebraska Methodist College of Nursing and Allied Health,2.63,Phd,Richmond,N/A,0,0,N/A,2,Data Analyst,08/17,02/18,N/A,N/A,N/A,N/A,N/A,N/A,8.71
107,Central Connecticut State University,3.6,Bachelors,Denver,N/A,1,1,1,2,Product Manager,12/18,05/20,N/A,N/A,N/A,N/A,N/A,N/A,3.12
108,West Virginia School of Osteopathic Medicine,3.94,Masters,Sacramento,N/A,0,0,0,4,Dietitian,12/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A,6.58
109,Lutheran Bible Institute of Seattle,3.71,Bachelors,Corpus Christi,F,1,1,N/A,1,Software Engineer,11/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A,4.77
110,Simon's Rock College,2.24,Bachelors,Detroit,N/A,0,1,0,2,Pharmacist,04/16,09/16,N/A,N/A,N/A,N/A,N/A,N/A,6.81
111,Edison Community College,3.48,Bachelors,Glendale,N/A,0,1,1,1,Software Engineer,03/17,08/17,N/A,N/A,N/A,N/A,N/A,N/A,2.88
112,The Boston Conservatory,2.64,Masters,Seattle,N/A,0,0,N/A,4,Product Manager,09/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,0.16
113,University of Texas at El Paso,3.98,Phd,Charlotte,M,N/A,1,1,4,Multimedia Artist,05/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,0.61
114,Seattle University,2.97,Masters,Winston–Salem,F,1,1,N/A,2,Sales Representative,11/16,11/17,N/A,N/A,N/A,N/A,N/A,N/A,2.97
115,New York Chiropractic College,2.24,Phd,Pittsburgh,M,N/A,0,N/A,4,Investment Banker,10/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,1.64
116,University of South Carolina - Aiken,3.45,Bachelors,Kansas City,F,1,1,0,4,Pharmacist,02/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,3.89
117,Claflin College,2.65,Phd,Bangkok,F,0,1,N/A,1,Sales Representative,06/15,10/15,N/A,N/A,N/A,N/A,N/A,N/A,3.22
118,University of Texas at Brownsville,3.99,Bachelors,Plano,N/A,N/A,0,N/A,0,Researcher,08/21,05/23,N/A,N/A,N/A,N/A,N/A,N/A,6.78
119,Keck Graduate Institute of Applied Life Sciences,3.96,Bachelors,Lincoln,N/A,1,1,0,3,Firefighter,11/21,09/22,N/A,N/A,N/A,N/A,N/A,N/A,0.67
120,University of Vermont,3.31,Masters,Mesa,M,0,1,N/A,2,Pharmacist,10/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,3.37
121,College of St. Joseph,2.26,Bachelors,Lincoln,F,1,1,N/A,0,Data Analyst,08/14,06/15,N/A,N/A,N/A,N/A,N/A,N/A,7.96
122,Medical College of Pennsylvania and Hahnemann University,3.37,Masters,Norfolk,N/A,1,0,N/A,2,Researcher,06/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A,8.75
123,Oglala Lakota College,2.19,Phd,Chicago,N/A,0,1,N/A,0,Business Analyst,06/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A,4.08
124,Linfield College,2.06,Phd,Toledo,N/A,N/A,1,0,4,Product Manager,03/14,10/14,N/A,N/A,N/A,N/A,N/A,N/A,4.32
125,Zhejiang University of Technology,3.65,Bachelors,Fresno,N/A,0,1,0,2,Public Relations Officer,08/19,11/19,N/A,N/A,N/A,N/A,N/A,N/A,0.01
126,California Coast University,2.42,Masters,Saint Paul,M,N/A,0,1,0,Dietitian,12/15,05/17,N/A,N/A,N/A,N/A,N/A,N/A,1.37
127,Lasell College,2.76,Bachelors,Atlanta,M,1,0,N/A,3,Data Scientist,05/16,11/17,N/A,N/A,N/A,N/A,N/A,N/A,9.75
128,Brandeis University,3.95,Masters,Mesa,N/A,1,0,0,4,Multimedia Artist,09/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A,5.72
129,Culver-Stockton College,2.67,Masters,Miami,N/A,1,1,N/A,2,Machine Learning Engineer,01/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A,4.11
130,Flagler College,2.59,Masters,Columbus,N/A,N/A,0,0,2,Human Resources Specialist,08/15,12/15,N/A,N/A,N/A,N/A,N/A,N/A,1.23
131,Norwich University,3.84,Phd,Richmond,N/A,0,1,1,0,Pharmacist,10/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,7.59
132,Pratt Institute,2.22,Masters,Colorado Springs,N/A,N/A,0,N/A,2,Business Analyst,01/16,07/16,N/A,N/A,N/A,N/A,N/A,N/A,6.87
133,Albany Medical Center,3.52,Phd,Washington,F,1,0,1,4,Social Media Coordinator,09/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A,2.6
134,Washington Bible College,3.98,Masters,El Paso,F,1,0,1,1,Firefighter,03/14,11/15,N/A,N/A,N/A,N/A,N/A,N/A,3.1
135,Aquinas College,3.8,Phd,Aurora,F,0,0,1,0,Human Resources Specialist,12/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,7.16
136,Westminster College Fulton,3.3,Phd,Cincinnati,F,N/A,1,0,3,Dietitian,12/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,7.35
137,Western Carolina University,2.63,Phd,Tampa,N/A,1,0,N/A,2,Dietitian,03/19,11/19,N/A,N/A,N/A,N/A,N/A,N/A,3.58
138,Franklin W. Olin College of Engineering,2.51,Bachelors,Colorado Springs,F,N/A,1,0,4,Machine Learning Engineer,03/14,01/16,N/A,N/A,N/A,N/A,N/A,N/A,4.83
139,State University of New York at Binghamton,3.64,Masters,Fremont,F,N/A,1,0,2,Public Relations Officer,10/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A,3.1
140,Pennsylvania State University Great Valley,3.76,Bachelors,Miami,M,0,1,N/A,3,Pilot,06/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A,6.16
141,Iceland University of Education,3.05,Masters,Toledo,F,0,0,N/A,4,Investment Banker,02/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A,4.82
142,Illinois College of Optometry,2.49,Masters,Glendale,F,1,0,N/A,3,Multimedia Artist,04/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A,2.29
143,The Corcoran College of Art,2.23,Bachelors,Raleigh,N/A,0,1,N/A,4,Pharmacist,11/16,09/17,N/A,N/A,N/A,N/A,N/A,N/A,2.28
144,Ohio University,2.17,Phd,Pittsburgh,F,N/A,0,0,1,Human Resources Specialist,09/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A,6.74
145,Philander Smith College,3.44,Masters,Aurora,F,0,1,N/A,4,Investment Banker,10/14,09/16,N/A,N/A,N/A,N/A,N/A,N/A,1.94
146,Tiffin University,2.84,Phd,Minneapolis,N/A,N/A,0,N/A,3,Researcher,12/14,12/16,N/A,N/A,N/A,N/A,N/A,N/A,1.5
147,Hampton University,3.81,Bachelors,Cincinnati,F,1,0,N/A,0,Public Relations Officer,07/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A,9.99
148,Dartmouth College,3.48,Phd,Greensboro,N/A,N/A,1,1,1,Multimedia Artist,03/18,02/19,N/A,N/A,N/A,N/A,N/A,N/A,4.03
149,University of North Texas Health Science Center at Fort Worth,2.38,Masters,Fresno,F,0,0,N/A,2,Pharmacist,12/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,1.92
150,Dominican College of San Rafael,3.23,Masters,Anchorage,M,0,1,N/A,1,Pilot,05/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,2.28
151,Christian Brothers University,2.87,Masters,Atlanta,M,1,1,0,1,Financial Analyst,09/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A,1.13
152,Crown College,3.15,Bachelors,Portland,F,0,0,1,2,Business Analyst,04/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A,0.13
153,Utah State University,3.48,Masters,Cincinnati,M,1,0,0,4,Data Scientist,03/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,7.61
154,Thiel College,3.61,Bachelors,Wichita,N/A,1,0,1,1,Dietitian,05/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,8.92
155,California School of Professional Psychology - San Diego,3.69,Phd,Dallas,F,0,1,0,1,Sales Representative,09/18,07/20,N/A,N/A,N/A,N/A,N/A,N/A,3.23
156,New York College of Podiatric Medicine,2.51,Masters,Stockton,N/A,N/A,0,0,0,Data Analyst,11/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,9.41
157,American InterContinental University - Georgia,2.06,Masters,Chandler,M,1,0,N/A,0,Human Resources Specialist,08/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,1.99
158,North Park University,3.48,Masters,Riverside,N/A,N/A,0,N/A,3,Dietitian,08/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,6.88
159,Baylor College of Medicine,2.21,Phd,Chula Vista,M,0,0,1,2,Pharmacist,05/17,08/17,N/A,N/A,N/A,N/A,N/A,N/A,0.32
160,Brooklyn Law School,2.63,Masters,Boston,M,N/A,1,1,4,Pilot,06/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A,2.57
161,Western Connecticut State University,2.01,Bachelors,Jersey City,M,N/A,0,1,4,Sales Representative,04/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,9.06
162,Lewis-Clark State College,3.36,Phd,Miami,N/A,N/A,1,N/A,3,Pilot,07/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,7.03
163,Mississippi Valley State University,2.33,Phd,Glendale,M,N/A,0,0,4,Product Manager,08/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A,9.8
164,Northwestern College St. Paul,3.31,Phd,Oakland,F,0,0,1,4,Machine Learning Engineer,11/14,07/16,N/A,N/A,N/A,N/A,N/A,N/A,9.1
165,Oakland University,3.98,Phd,Fort Wayne,M,0,0,N/A,0,Pharmacist,12/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A,0.55
166,Florida State University,2.15,Phd,Lexington,F,N/A,1,N/A,4,Sales Representative,04/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A,5.46
167,Design Institute of San Diego,2.15,Bachelors,Tulsa,F,0,1,0,4,Financial Analyst,08/19,04/20,N/A,N/A,N/A,N/A,N/A,N/A,8.46
168,University of Connecticut,2.68,Phd,Minneapolis,F,0,0,0,3,Multimedia Artist,07/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,1.71
169,University of Texas at San Antonio,3.73,Masters,Garland,F,1,1,N/A,3,Machine Learning Engineer,01/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A,6.02
