applicant_id,score
"134","4.28"
"135","1.03"
"136","9.38"
"137","9.6"
"138","4.55"
"139","1.85"
"140","1.22"
"141","9.46"
"142","4.87"
"143","2.16"
"144","6.19"
"145","2.76"
"146","9.73"
"147","4.77"
"148","2.35"
"149","2.91"
"150","4.21"
"151","9.6"
"152","3.11"
"153","9.6"
"154","2.65"
"155","9.87"
"156","3.61"
"157","2.46"
"158","0.39"
"159","2.49"
"160","9.25"
"161","6.64"
"162","0.15"
"163","9.01"
"164","4.52"
"165","2.27"
"166","5.31"
"167","2.81"
"168","4.92"
"169","9.3"
"170","3.58"
"171","6.52"
"172","1.51"
"173","8.72"
"174","4.71"
"175","4.55"
"176","1.61"
"177","9.18"
"178","2.42"
"179","3.69"
"180","1.44"
"181","1.93"
"182","5.03"
"183","1.92"
"184","6.09"
"185","8.59"
"186","3.89"
"187","9.34"
"188","3.65"
"189","8.0"
"190","9.68"
"191","5.02"
"192","0.73"
"193","9.15"
"194","1.85"
"195","9.21"
"196","8.91"
"197","8.4"
"198","4.26"
"199","7.94"
"200","4.6"
"201","2.77"
"202","6.51"
"203","6.27"
"204","9.88"
"205","9.4"
"206","1.46"
"207","4.09"
"208","6.75"
"209","6.28"
"210","2.17"
"211","9.49"
"212","0.23"
"213","4.54"
"214","4.1"
"215","8.26"
"216","5.41"
"217","8.45"
"218","6.88"
"219","5.82"
"220","4.76"
"221","2.73"
"222","8.32"
"223","8.53"
"224","9.55"
"225","5.41"
"226","1.61"
"227","3.55"
"228","2.95"
"229","2.85"
"230","2.7"
"231","8.65"
"232","7.8"
"233","0.89"
"234","3.28"
"235","0.43"
"236","9.16"
"237","9.25"
"238","5.6"
"239","3.46"
"240","3.06"
"241","7.47"
"242","3.78"
"243","5.39"
"244","6.33"
"245","0.39"
"246","0.36"
"247","0.5"
"248","2.84"
"249","9.54"
"250","3.81"
"251","7.03"
"252","2.04"
"253","2.75"
"254","3.51"
"255","6.47"
"256","4.43"
"257","2.7"
"258","9.9"
"259","1.39"
"260","2.55"
"261","6.89"
"262","8.24"
"263","6.37"
"264","0.68"
"265","0.83"
"266","0.26"
"267","8.0"
"268","5.55"
"269","9.3"
"270","4.97"
"271","4.04"
"272","8.54"
"273","1.88"
"274","2.43"
"275","1.32"
"276","5.04"
"277","8.96"
"278","5.46"
"279","2.27"
"280","9.14"
"281","0.93"
"282","1.2"
"283","6.4"
"284","8.17"
"285","7.72"
"286","1.07"
"287","5.44"
"288","7.28"
"289","5.16"
"290","8.38"
"291","3.45"
"292","4.39"
"293","3.86"
"294","4.79"
"295","9.31"
"296","5.92"
"297","3.82"
"298","7.92"
"299","4.61"
"300","0.75"
"301","6.45"
"302","5.47"
"303","3.94"
"304","8.43"
"305","1.11"
"306","7.23"
"307","1.93"
"308","5.36"
"309","9.82"
"310","6.84"
"311","4.26"
"312","3.35"
"313","8.22"
"314","1.79"
"315","3.52"
"316","4.04"
"317","1.64"
"318","4.9"
"319","0.11"
"320","7.81"
"321","4.78"
"322","8.69"
"323","5.95"
"324","4.48"
"325","7.6"
"326","7.84"
"327","2.53"
"328","0.11"
"329","0.64"
"330","6.87"
"331","5.75"
"332","0.94"
"333","5.78"
"334","2.21"
"335","7.37"
"336","9.99"
"337","7.77"
"338","0.69"
"339","5.07"
"340","9.03"
"341","2.56"
"342","7.26"
"343","7.22"
"344","0.26"
"345","5.5"
"346","9.48"
"347","8.27"
"348","4.43"
"349","4.64"
"350","4.0"
"351","3.78"
"352","6.79"
"353","3.31"
"354","8.53"
"355","2.53"
"356","5.16"
"357","6.68"
"358","8.88"
"359","5.82"
"360","5.87"
"361","4.31"
"362","6.46"
"363","1.82"
"364","4.65"
"365","9.63"
"366","7.8"
"367","1.25"
"368","1.42"
"369","0.45"
"370","6.83"
"371","4.75"
"372","5.86"
"373","9.91"
"374","1.15"
"375","0.18"
"376","3.64"
"377","7.19"
"378","1.01"
"379","6.21"
"380","8.61"
"381","7.54"
"382","7.77"
"383","9.64"
"384","7.94"
"385","4.14"
"386","1.16"
"387","4.09"
"388","2.43"
"389","3.3"
"390","6.98"
"391","1.1"
"392","3.26"
"393","6.44"
"394","1.44"
"395","1.69"
"396","4.71"
"397","5.64"
"398","3.19"
"399","7.46"
"400","5.5"
"401","0.38"
"402","3.47"
"403","2.12"
"404","8.82"
"405","3.47"
"406","7.55"
"407","5.31"
"408","7.41"
"409","8.92"
"410","5.27"
"411","5.75"
"412","8.81"
"413","9.29"
"414","0.59"
"415","1.94"
"416","7.89"
"417","2.38"
"418","3.45"
"419","1.75"
"420","4.03"
"421","2.97"
"422","2.56"
"423","7.67"
"424","1.38"
"425","1.67"
"426","4.02"
"427","3.68"
"428","3.04"
"429","7.51"
"430","3.5"
"431","5.27"
"432","3.85"
"433","6.84"
"434","9.55"
"435","2.32"
"436","3.82"
"437","4.16"
"438","1.73"
"439","7.6"
"440","1.69"
"441","2.77"
"442","1.06"
"443","1.08"
"444","9.4"
"445","5.76"
"446","9.86"
"447","0.44"
"448","0.19"
"449","0.66"
"450","8.2"
"451","2.86"
"452","5.98"
"453","9.22"
"454","9.64"
"455","9.21"
"456","9.58"
"457","2.53"
"458","4.04"
"459","4.7"
"460","7.49"
"461","4.77"
"462","0.31"
"463","8.61"
"464","8.35"
"465","8.05"
"466","3.43"
"467","6.22"
"468","0.4"
"469","3.94"
"470","8.95"
"471","0.12"
"472","5.15"
"473","9.89"
"474","6.92"
"475","5.45"
"476","5.06"
"477","5.6"
"478","2.29"
"479","4.67"
"480","4.07"
"481","5.9"
"482","1.23"
"483","0.97"
"484","5.34"
"485","2.02"
"486","1.12"
"487","8.26"
"488","7.6"
"489","4.25"
"490","6.53"
"491","2.81"
"492","1.1"
"493","3.59"
"494","5.62"
"495","8.28"
"496","8.62"
"497","3.61"
"498","3.84"
"499","1.16"
"500","8.17"
"501","6.77"
"502","7.32"
"503","1.93"
"504","9.98"
"505","0.91"
"506","7.52"
"507","3.01"
"508","8.92"
"509","5.14"
"510","4.68"
"511","8.9"
"512","9.86"
"513","6.34"
"514","8.91"
"515","1.06"
"516","4.13"
"517","1.02"
"518","9.58"
"519","9.36"
"520","0.03"
"521","4.59"
"522","1.25"
"523","3.5"
"524","7.25"
"525","0.78"
"526","1.03"
"527","7.51"
"528","4.43"
"529","7.56"
"530","1.47"
"531","6.7"
"532","5.43"
"533","6.24"
"534","6.5"
"535","8.03"
"536","4.97"
"537","4.65"
"538","9.04"
"539","4.82"
"540","6.54"
"541","7.08"
"542","0.13"
"543","1.73"
"544","8.55"
"545","8.22"
"546","1.73"
"547","0.52"
"548","2.91"
"549","0.26"
"550","1.49"
"551","2.4"
"552","9.39"
"553","6.49"
"554","9.15"
"555","4.87"
"556","5.25"
"557","7.7"
"558","7.71"
"559","4.29"
"560","5.58"
"561","6.09"
"562","0.06"
"563","1.79"
"564","5.23"
"565","8.45"
"566","9.54"
"567","0.49"
"568","9.1"
"569","5.41"
"570","8.99"
"571","4.57"
"572","4.55"
"573","3.37"
"574","4.53"
"575","8.33"
"576","9.28"
"577","4.08"
"578","7.29"
"579","6.24"
"580","3.38"
"581","5.8"
"582","2.19"
"583","7.77"
"584","6.02"
"585","6.82"
"586","0.71"
"587","1.28"
"588","0.57"
"589","2.71"
"590","4.59"
"591","8.89"
"592","7.47"
"593","2.73"
"594","7.82"
"595","8.72"
"596","5.19"
"597","5.64"
"598","9.18"
"599","8.74"
"600","1.45"
"601","1.93"
"602","9.76"
"603","4.42"
"604","7.6"
"605","7.41"
"606","7.13"
"607","7.97"
"608","8.15"
"609","3.57"
"610","2.48"
"611","2.77"
"612","8.02"
"613","0.51"
"614","5.84"
"615","0.08"
"616","4.58"
"617","7.67"
"618","4.07"
"619","2.84"
"620","2.35"
"621","6.99"
"622","2.65"
"623","2.61"
"624","7.72"
"625","8.36"
"626","3.19"
"627","4.32"
"628","4.82"
"629","3.88"
"630","9.06"
"631","0.11"
"632","6.52"
"633","3.14"
"634","5.4"
"635","4.83"
"636","4.24"
"637","1.46"
"638","2.47"
"639","3.22"
"640","9.76"
"641","0.99"
"642","4.62"
"643","0.3"
"644","3.61"
"645","5.24"
"646","9.02"
"647","2.94"
"648","9.35"
"649","5.58"
"650","0.75"
"651","6.93"
"652","3.85"
"653","4.86"
"654","3.19"
"655","0.95"
"656","9.81"
"657","3.0"
"658","7.83"
"659","7.58"
"660","6.43"
"661","6.49"
"662","7.82"
"663","2.43"
"664","0.13"
"665","2.41"
"666","7.86"
"667","9.78"
"668","4.19"
"669","4.26"
"670","4.59"
"671","4.3"
"672","3.33"
"673","8.14"
"674","3.3"
"675","6.26"
"676","5.07"
"677","6.86"
"678","8.96"
"679","9.98"
"680","3.03"
"681","1.77"
"682","5.55"
"683","4.61"
"684","2.63"
"685","8.42"
"686","0.41"
"687","2.98"
"688","6.12"
"689","8.29"
"690","9.77"
"691","8.17"
"692","4.31"
"693","1.53"
"694","4.43"
"695","3.17"
"696","7.87"
"697","4.57"
"698","7.33"
"699","4.48"
"700","2.32"
"701","7.73"
"702","6.29"
"703","4.37"
"704","2.91"
"705","3.35"
"706","4.94"
"707","6.32"
"708","6.44"
"709","4.28"
"710","6.63"
"711","0.39"
"712","4.27"
"713","9.32"
"714","1.94"
"715","3.09"
"716","4.91"
"717","8.9"
"718","8.1"
"719","8.01"
"720","1.34"
"721","5.62"
"722","1.42"
"723","1.32"
"724","1.86"
"725","1.39"
"726","7.18"
"727","0.44"
"728","9.06"
"729","5.71"
"730","7.65"
"731","6.32"
"732","5.04"
"733","7.3"
"734","1.03"
"735","3.04"
"736","4.06"
"737","7.67"
"738","8.06"
"739","2.78"
"740","8.09"
"741","6.15"
"742","2.99"
"743","7.39"
"744","0.35"
"745","5.03"
"746","7.6"
"747","8.74"
"748","4.14"
"749","3.97"
"750","2.42"
"751","9.27"
"752","9.67"
"753","7.2"
"754","9.7"
"755","3.5"
"756","1.4"
"757","2.81"
"758","0.4"
"759","8.25"
"760","8.49"
"761","2.79"
"762","9.51"
"763","2.99"
"764","3.68"
"765","9.98"
"766","5.45"
"767","2.66"
"768","8.8"
"769","5.07"
"770","8.07"
"771","8.5"
"772","6.14"
"773","4.72"
"774","0.93"
"775","6.53"
"776","7.16"
"777","9.76"
"778","8.35"
"779","8.78"
"780","0.34"
"781","0.26"
"782","5.53"
"783","9.79"
"784","4.17"
"785","1.62"
"786","7.16"
"787","1.16"
"788","4.98"
"789","4.37"
"790","2.46"
"791","3.57"
"792","3.97"
"793","1.98"
"794","5.36"
"795","4.16"
"796","7.01"
"797","7.33"
"798","1.09"
"799","4.57"
"800","3.18"
"801","2.77"
"802","1.21"
"803","0.71"
"804","8.37"
"805","7.89"
"806","5.31"
"807","2.91"
"808","5.96"
"809","6.22"
"810","0.44"
"811","5.74"
"812","0.14"
"813","8.45"
"814","8.55"
"815","4.42"
"816","0.99"
"817","6.6"
"818","8.44"
"819","4.49"
"820","0.7"
"821","6.41"
"822","8.78"
"823","0.34"
"824","1.11"
"825","3.01"
"826","2.99"
"827","5.54"
"828","1.87"
"829","6.49"
"830","0.45"
"831","6.16"
"832","3.54"
"833","4.84"
"834","2.74"
"835","2.34"
"836","8.91"
"837","6.82"
"838","9.46"
"839","9.0"
"840","8.94"
"841","6.36"
"842","4.9"
"843","7.89"
"844","8.86"
"845","6.52"
"846","1.28"
"847","2.97"
"848","8.45"
"849","1.93"
"850","4.15"
"851","1.21"
"852","4.62"
"853","7.52"
"854","9.01"
"855","4.33"
"856","2.32"
"857","7.45"
"858","7.86"
"859","9.42"
"860","7.69"
"861","3.31"
"862","2.7"
"863","4.8"
"864","1.89"
"865","0.14"
"866","2.22"
"867","5.61"
"868","7.62"
"869","1.69"
"870","7.24"
"871","6.48"
"872","0.0"
"873","8.51"
"874","9.03"
"875","0.3"
"876","9.19"
"877","7.37"
"878","5.94"
"879","0.43"
"880","9.95"
"881","6.49"
"882","2.79"
"883","1.93"
"884","1.87"
"885","2.71"
"886","9.59"
"887","7.95"
"888","8.54"
"889","5.18"
"890","9.37"
"891","5.2"
"892","2.84"
"893","4.57"
"894","9.02"
"895","9.54"
"896","5.48"
"897","2.84"
"898","3.31"
"899","1.53"
"900","0.66"
"901","6.64"
"902","5.19"
"903","4.28"
"904","0.44"
"905","1.52"
"906","0.59"
"907","6.77"
"908","2.73"
"909","7.35"
"910","3.86"
"911","3.84"
"912","4.96"
"913","9.59"
"914","0.56"
"915","0.59"
"916","7.14"
"917","6.46"
"918","5.41"
"919","1.72"
"920","5.17"
"921","3.47"
"922","7.18"
"923","1.9"
"924","0.31"
"925","9.72"
"926","5.99"
"927","2.8"
"928","9.68"
"929","6.34"
"930","6.76"
"931","4.68"
"932","8.02"
"933","4.41"
"934","6.31"
"935","0.49"
"936","8.33"
"937","4.45"
"938","3.13"
"939","8.42"
"940","6.29"
"941","3.09"
"942","9.54"
"943","5.0"
"944","5.93"
"945","8.53"
"946","7.9"
"947","0.07"
"948","2.42"
"949","3.13"
"950","2.63"
"951","3.99"
"952","3.75"
"953","4.37"
"954","8.36"
"955","7.54"
"956","4.13"
"957","8.81"
"958","8.81"
"959","7.28"
"960","9.0"
"961","2.77"
"962","4.31"
"963","3.73"
"964","5.56"
"965","5.33"
"966","1.6"
"967","9.15"
"968","3.16"
"969","8.7"
"970","8.35"
"971","4.3"
"972","8.69"
"973","0.38"
"974","8.88"
"975","7.56"
"976","2.94"
"977","0.94"
"978","1.41"
"979","0.32"
"980","0.15"
"981","1.75"
"982","9.14"
"983","8.38"
"984","6.44"
"985","8.01"
"986","3.55"
"987","8.1"
"988","6.09"
"989","8.63"
"990","3.12"
"991","0.94"
"992","3.89"
"993","8.14"
"994","8.5"
"995","2.45"
"996","5.12"
"997","1.94"
"998","5.09"
"999","0.46"
"1000","3.09"
"1001","5.82"
"1002","9.04"
"1003","1.91"
"1004","8.01"
"1005","6.97"
"1006","7.15"
"1007","7.8"
"1008","9.4"
"1009","2.07"
"1010","8.7"
"1011","8.51"
"1012","5.2"
"1013","4.58"
"1014","3.26"
"1015","2.44"
"1016","1.98"
"1017","8.71"
"1018","7.7"
"1019","2.88"
"1020","6.62"
"1021","3.5"
"1022","9.53"
"1023","7.88"
"1024","5.77"
"1025","2.62"
"1026","4.45"
"1027","5.55"
"1028","6.23"
"1029","7.5"
"1030","0.6"
"1031","4.64"
"1032","7.56"
"1033","0.13"
"1034","1.39"
"1035","8.17"
"1036","4.65"
"1037","3.03"
"1038","4.41"
"1039","9.48"
"1040","6.39"
"1041","0.74"
"1042","4.42"
"1043","7.35"
"1044","5.78"
"1045","0.67"
"1046","2.93"
"1047","4.32"
"1048","4.14"
"1049","7.87"
"1050","2.35"
"1051","0.23"
"1052","7.93"
"1053","8.57"
"1054","6.75"
"1055","7.81"
"1056","6.63"
"1057","7.82"
"1058","8.13"
"1059","7.4"
"1060","0.92"
"1061","5.37"
"1062","1.55"
"1063","6.81"
"1064","1.25"
"1065","7.15"
"1066","3.6"
"1067","5.74"
"1068","7.22"
"1069","8.94"
"1070","5.89"
"1071","4.79"
"1072","3.36"
"1073","6.39"
"1074","4.37"
"1075","4.3"
"1076","8.99"
"1077","3.9"
"1078","8.12"
"1079","0.22"
"1080","9.24"
"1081","4.28"
"1082","7.99"
"1083","2.1"
"1084","8.28"
"1085","0.0"
"1086","2.64"
"1087","9.04"
"1088","2.11"
"1089","2.45"
"1090","4.51"
"1091","8.11"
"1092","7.67"
"1093","0.47"
"1094","4.78"
"1095","7.76"
"1096","5.29"
"1097","2.14"
"1098","2.92"
"1099","7.54"
"1100","4.39"
"1101","5.6"
"1102","7.66"
"1103","7.79"
"1104","4.65"
"1105","1.26"
"1106","5.86"
"1107","6.88"
"1108","1.04"
"1109","5.63"
"1110","5.29"
"1111","5.63"
"1112","6.11"
"1113","0.84"
"1114","7.19"
"1115","3.73"
"1116","7.26"
"1117","3.22"
"1118","7.72"
"1119","7.04"
"1120","2.56"
"1121","1.48"
"1122","6.41"
"1123","1.17"
"1124","1.71"
"1125","2.5"
"1126","6.64"
"1127","8.1"
"1128","8.68"
"1129","8.46"
"1130","4.33"
"1131","9.02"
"1132","8.99"
"1133","8.75"
"1134","1.78"
"1135","1.3"
"1136","0.78"
"1137","2.09"
"1138","7.36"
"1139","1.32"
"1140","0.45"
"1141","1.75"
"1142","5.12"
"1143","0.7"
"1144","3.41"
"1145","8.55"
"1146","3.75"
"1147","9.14"
"1148","9.2"
"1149","8.05"
"1150","4.26"
"1151","9.92"
"1152","2.31"
"1153","4.7"
"1154","5.21"
"1155","9.8"
"1156","1.19"
"1157","8.54"
"1158","7.92"
"1159","1.72"
"1160","6.08"
"1161","2.53"
"1162","9.4"
"1163","9.62"
"1164","9.69"
"1165","0.54"
"1166","1.58"
"1167","0.65"
"1168","6.74"
"1169","5.6"
"1170","5.73"
"1171","9.11"
"1172","9.8"
"1173","8.47"
"1174","2.75"
"1175","5.86"
"1176","7.59"
"1177","0.01"
"1178","8.29"
"1179","4.29"
"1180","6.8"
"1181","2.69"
"1182","6.21"
"1183","8.52"
"1184","4.04"
"1185","7.87"
"1186","0.3"
"1187","7.22"
"1188","4.55"
"1189","7.81"
"1190","4.86"
"1191","4.6"
"1192","8.58"
"1193","1.61"
"1194","0.79"
"1195","9.43"
"1196","5.49"
"1197","8.66"
"1198","3.77"
"1199","0.96"
"1200","8.87"
"1201","6.87"
"1202","7.67"
"1203","4.47"
"1204","3.23"
"1205","1.69"
"1206","3.6"
"1207","1.06"
"1208","0.79"
"1209","1.59"
"1210","4.43"
"1211","9.85"
"1212","3.86"
"1213","1.68"
"1214","4.11"
"1215","9.46"
"1216","8.87"
"1217","7.33"
"1218","7.1"
"1219","9.14"
"1220","6.95"
"1221","5.74"
"1222","4.21"
"1223","1.26"
"1224","9.48"
"1225","7.73"
"1226","7.15"
"1227","5.52"
"1228","6.02"
"1229","4.0"
"1230","5.05"
"1231","4.44"
"1232","1.72"
"1233","0.32"
"1234","9.12"
"1235","9.89"
"1236","7.08"
"1237","5.04"
"1238","0.85"
"1239","3.96"
"1240","7.38"
"1241","5.08"
"1242","9.77"
"1243","6.61"
"1244","4.06"
"1245","0.89"
"1246","4.58"
"1247","1.15"
"1248","2.03"
"1249","8.06"
"1250","4.1"
"1251","1.13"
"1252","3.87"
"1253","9.15"
"1254","8.73"
"1255","6.67"
"1256","4.87"
"1257","7.06"
"1258","5.18"
"1259","4.61"
"1260","8.66"
"1261","1.82"
"1262","3.16"
"1263","0.68"
"1264","1.55"
"1265","2.94"
"1266","6.46"
"1267","8.99"
"1268","0.31"
"1269","1.13"
"1270","7.11"
"1271","4.28"
"1272","9.87"
"1273","8.39"
"1274","7.26"
"1275","1.03"
"1276","3.72"
"1277","2.55"
"1278","0.51"
"1279","0.12"
"1280","4.39"
"1281","2.64"
"1282","0.77"
"1283","4.62"
"1284","7.89"
"1285","5.24"
"1286","3.28"
"1287","1.18"
"1288","1.32"
"1289","0.74"
"1290","2.53"
"1291","6.41"
"1292","3.99"
"1293","1.1"
"1294","7.74"
"1295","2.13"
"1296","8.76"
"1297","5.94"
"1298","2.71"
"1299","3.43"
"1300","9.97"
"1301","1.26"
"1302","0.74"
"1303","4.72"
"1304","7.51"
"1305","8.54"
"1306","5.8"
"1307","3.54"
"1308","0.48"
"1309","4.87"
"1310","8.46"
"1311","2.7"
"1312","5.53"
"1313","7.88"
"1314","0.04"
"1315","9.45"
"1316","3.59"
"1317","4.21"
"1318","7.68"
"1319","0.92"
"1320","6.44"
"1321","2.67"
"1322","2.76"
"1323","2.28"
"1324","8.38"
"1325","1.14"
"1326","4.24"
"1327","8.62"
"1328","9.72"
"1329","7.04"
"1330","5.55"
"1331","5.81"
"1332","5.71"
"1333","5.86"
"1334","6.56"
"1335","1.64"
"1336","7.18"
"1337","9.4"
"1338","1.03"
"1339","0.3"
"1340","4.85"
"1341","3.39"
"1342","2.77"
"1343","8.43"
"1344","0.94"
"1345","3.85"
"1346","3.5"
"1347","2.0"
"1348","2.42"
"1349","7.32"
"1350","1.7"
"1351","6.33"
"1352","7.5"
"1353","9.7"
"1354","4.32"
"1355","8.2"
"1356","7.43"
"1357","3.03"
"1358","6.8"
"1359","7.61"
"1360","6.68"
"1361","6.14"
"1362","1.41"
"1363","5.68"
"1364","6.06"
"1365","1.47"
"1366","6.43"
"1367","6.46"
"1368","9.72"
"1369","9.24"
"1370","1.19"
"1371","2.36"
"1372","8.82"
"1373","8.19"
"1374","3.5"
"1375","7.51"
"1376","1.43"
"1377","4.11"
"1378","8.39"
"1379","4.35"
"1380","0.81"
"1381","2.63"
"1382","5.02"
"1383","9.22"
"1384","1.34"
"1385","9.99"
"1386","3.59"
"1387","3.32"
"1388","8.56"
"1389","9.65"
"1390","5.5"
"1391","2.63"
"1392","6.87"
"1393","6.68"
"1394","0.38"
"1395","4.93"
"1396","4.16"
"1397","7.76"
"1398","4.23"
"1399","7.64"
"1400","2.23"
"1401","3.42"
"1402","3.74"
"1403","7.97"
"1404","6.15"
"1405","4.2"
"1406","3.75"
"1407","7.85"
"1408","2.21"
"1409","7.52"
"1410","6.99"
"1411","9.2"
"1412","0.7"
"1413","0.06"
"1414","9.21"
"1415","8.01"
"1416","9.29"
"1417","0.81"
"1418","9.01"
"1419","5.2"
"1420","4.91"
"1421","5.41"
"1422","1.49"
"1423","5.74"
"1424","1.04"
"1425","8.6"
"1426","8.26"
"1427","7.33"
"1428","5.83"
"1429","4.19"
"1430","3.87"
"1431","0.48"
"1432","6.96"
"1433","8.29"
"1434","5.98"
"1435","4.27"
"1436","7.49"
"1437","2.1"
"1438","8.22"
"1439","0.04"
"1440","2.3"
"1441","8.85"
"1442","4.64"
"1443","9.7"
"1444","3.4"
"1445","7.85"
"1446","7.03"
"1447","0.22"
"1448","2.16"
"1449","3.52"
"1450","8.28"
"1451","3.95"
"1452","3.07"
"1453","0.24"
"1454","9.89"
"1455","2.43"
"1456","9.6"
"1457","9.35"
"1458","5.65"
"1459","0.41"
"1460","2.45"
"1461","8.95"
"1462","5.44"
"1463","5.3"
"1464","9.59"
"1465","0.33"
"1466","8.54"
"1467","9.5"
"1468","9.97"
"1469","5.53"
"1470","5.31"
"1471","4.66"
"1472","4.97"
"1473","3.67"
"1474","5.45"
"1475","5.86"
"1476","6.83"
"1477","8.46"
"1478","4.45"
"1479","9.06"
"1480","1.69"
"1481","5.35"
"1482","8.54"
"1483","3.13"
"1484","4.38"
"1485","3.22"
"1486","2.51"
"1487","3.63"
"1488","1.53"
"1489","8.26"
"1490","8.36"
"1491","5.31"
"1492","7.01"
"1493","2.79"
"1494","1.14"
"1495","2.2"
"1496","6.52"
"1497","3.84"
"1498","2.48"
"1499","2.11"
"1500","4.83"
"1501","2.31"
"1502","1.2"
"1503","2.83"
"1504","7.9"
"1505","2.93"
"1506","7.44"
"1507","9.01"
"1508","9.6"
"1509","3.77"
"1510","6.37"
"1511","1.2"
"1512","8.41"
"1513","9.29"
"1514","0.58"
"1515","7.19"
"1516","6.69"
"1517","0.56"
"1518","7.59"
"1519","9.23"
"1520","1.69"
"1521","3.62"
"1522","1.74"
"1523","9.64"
"1524","1.07"
"1525","1.48"
"1526","6.83"
"1527","5.53"
"1528","1.23"
"1529","6.93"
"1530","7.55"
"1531","0.14"
"1532","7.78"
"1533","9.69"
"1534","5.94"
"1535","0.36"
"1536","1.22"
"1537","5.08"
"1538","4.37"
"1539","0.17"
"1540","9.39"
"1541","2.46"
"1542","6.39"
"1543","3.7"
"1544","8.0"
"1545","4.87"
"1546","4.91"
"1547","6.1"
"1548","3.74"
"1549","5.91"
"1550","6.05"
"1551","7.86"
"1552","0.12"
"1553","6.42"
"1554","0.91"
"1555","0.2"
"1556","9.13"
"1557","0.01"
"1558","8.99"
"1559","9.72"
"1560","5.88"
"1561","2.84"
"1562","5.51"
"1563","6.56"
"1564","6.98"
"1565","4.56"
"1566","2.72"
"1567","0.8"
"1568","0.7"
"1569","7.25"
"1570","3.29"
"1571","3.57"
"1572","1.49"
"1573","5.36"
"1574","3.88"
"1575","1.71"
"1576","2.23"
"1577","3.35"
"1578","2.18"
"1579","7.18"
"1580","9.01"
"1581","3.35"
"1582","2.67"
"1583","7.54"
"1584","0.76"
"1585","5.7"
"1586","2.82"
"1587","8.68"
"1588","2.92"
"1589","2.27"
"1590","6.19"
"1591","1.56"
"1592","4.99"
"1593","2.64"
"1594","6.8"
"1595","5.76"
"1596","4.09"
"1597","8.48"
"1598","8.77"
"1599","0.76"
"1600","6.7"
"1601","8.08"
"1602","3.26"
"1603","3.88"
"1604","9.66"
"1605","4.27"
"1606","5.69"
"1607","4.67"
"1608","2.22"
"1609","4.81"
"1610","3.46"
"1611","7.23"
"1612","5.39"
"1613","6.79"
"1614","6.99"
"1615","8.33"
"1616","0.09"
"1617","9.05"
"1618","1.39"
"1619","6.21"
"1620","1.86"
"1621","2.14"
"1622","6.24"
"1623","5.29"
"1624","3.27"
"1625","7.71"
"1626","8.45"
"1627","2.82"
"1628","2.89"
"1629","9.55"
"1630","3.15"
"1631","3.79"
"1632","6.7"
"1633","3.2"
"1634","6.04"
"1635","4.49"
"1636","2.35"
"1637","0.33"
"1638","7.18"
"1639","3.79"
"1640","6.24"
"1641","2.05"
"1642","6.32"
"1643","5.74"
"1644","4.15"
"1645","2.14"
"1646","6.87"
"1647","5.88"
"1648","2.29"
"1649","1.21"
"1650","2.55"
"1651","3.93"
"1652","1.14"
"1653","1.49"
"1654","1.6"
"1655","5.28"
"1656","3.33"
"1657","5.8"
"1658","8.66"
"1659","2.34"
"1660","2.27"
"1661","10.0"
"1662","3.39"
"1663","7.32"
"1664","9.3"
