applicant_id,score
"941","9.28"
"942","7.37"
"943","0.54"
"944","8.94"
"945","9.58"
"946","8.67"
"947","3.36"
"948","1.18"
"949","4.95"
"950","8.07"
"951","5.69"
"952","3.2"
"953","0.19"
"954","2.21"
"955","4.98"
"956","4.22"
"957","9.43"
"958","5.46"
"959","4.57"
"960","0.18"
"961","6.24"
"962","3.73"
"963","9.98"
"964","4.44"
"965","8.32"
"966","2.93"
"967","2.73"
"968","1.1"
"969","3.53"
"970","7.59"
"971","8.87"
"972","7.33"
"973","3.3"
"974","6.34"
"975","4.15"
"976","0.04"
"977","2.0"
"978","4.36"
"979","9.87"
"980","5.08"
"981","3.35"
"982","7.57"
"983","3.91"
"984","1.98"
"985","4.78"
"986","5.05"
"987","1.3"
"988","5.03"
"989","9.85"
"990","6.27"
"991","5.72"
"992","8.84"
"993","8.3"
"994","7.21"
"995","7.31"
"996","2.94"
"997","9.34"
"998","7.79"
"999","3.86"
"1000","1.69"
"1001","6.02"
"1002","9.99"
"1003","7.89"
"1004","8.4"
"1005","0.9"
"1006","5.67"
"1007","9.39"
"1008","4.37"
"1009","9.33"
"1010","8.59"
"1011","5.81"
"1012","5.35"
"1013","6.12"
"1014","5.32"
"1015","3.71"
"1016","4.36"
"1017","0.97"
"1018","5.8"
"1019","6.43"
"1020","1.65"
"1021","3.02"
"1022","0.79"
"1023","6.09"
"1024","2.41"
"1025","0.62"
"1026","1.73"
"1027","1.73"
"1028","2.88"
"1029","0.96"
"1030","5.55"
"1031","3.11"
"1032","6.01"
"1033","6.14"
"1034","2.03"
"1035","6.16"
"1036","6.09"
"1037","7.62"
"1038","9.62"
"1039","2.52"
"1040","1.92"
"1041","1.65"
"1042","3.87"
"1043","0.8"
"1044","0.23"
"1045","4.87"
"1046","1.68"
"1047","2.62"
"1048","6.91"
"1049","4.33"
"1050","3.99"
"1051","8.74"
"1052","6.39"
"1053","5.28"
"1054","7.5"
"1055","6.17"
"1056","5.21"
"1057","6.61"
"1058","9.15"
"1059","8.81"
"1060","2.3"
"1061","1.96"
"1062","3.29"
"1063","2.2"
"1064","4.16"
"1065","8.09"
"1066","6.02"
"1067","1.3"
"1068","8.1"
"1069","9.98"
"1070","5.0"
"1071","1.37"
"1072","9.2"
"1073","0.02"
"1074","5.01"
"1075","7.0"
"1076","2.11"
"1077","6.65"
"1078","5.9"
"1079","3.0"
"1080","8.48"
"1081","2.6"
"1082","6.42"
"1083","2.47"
"1084","6.37"
"1085","0.68"
"1086","4.11"
"1087","4.09"
"1088","1.72"
"1089","3.34"
"1090","8.88"
"1091","3.85"
"1092","8.57"
"1093","4.45"
"1094","1.99"
"1095","5.41"
"1096","7.94"
"1097","4.28"
"1098","5.79"
"1099","0.43"
"1100","9.53"
"1101","7.26"
"1102","2.3"
"1103","4.39"
"1104","9.43"
"1105","3.59"
"1106","6.48"
"1107","8.39"
"1108","5.77"
"1109","2.48"
"1110","4.09"
"1111","4.29"
"1112","6.99"
"1113","5.98"
"1114","3.42"
"1115","8.48"
"1116","4.65"
"1117","7.08"
"1118","3.32"
"1119","7.52"
"1120","2.22"
"1121","4.65"
"1122","9.98"
"1123","8.45"
"1124","2.25"
"1125","3.87"
"1126","3.44"
"1127","2.06"
"1128","0.82"
"1129","0.66"
"1130","1.27"
"1131","2.34"
"1132","8.11"
"1133","2.5"
"1134","4.32"
"1135","8.59"
"1136","6.08"
"1137","4.39"
"1138","2.29"
"1139","0.14"
"1140","0.8"
"1141","3.56"
"1142","9.52"
"1143","5.59"
"1144","9.81"
"1145","4.7"
"1146","8.82"
"1147","6.82"
"1148","9.07"
"1149","9.72"
"1150","6.3"
"1151","6.02"
"1152","1.62"
"1153","4.13"
"1154","2.3"
"1155","1.39"
"1156","6.1"
"1157","0.78"
"1158","5.16"
"1159","2.12"
"1160","9.55"
"1161","6.51"
"1162","9.3"
"1163","9.13"
"1164","6.72"
"1165","0.61"
"1166","8.95"
"1167","4.19"
"1168","3.03"
"1169","6.68"
"1170","1.9"
"1171","1.58"
"1172","7.44"
"1173","1.73"
"1174","1.54"
"1175","5.0"
"1176","0.25"
"1177","7.5"
"1178","3.33"
"1179","7.31"
"1180","7.34"
"1181","4.78"
"1182","8.03"
"1183","5.22"
"1184","2.63"
"1185","3.67"
"1186","8.92"
"1187","5.27"
"1188","5.94"
"1189","7.05"
"1190","5.06"
"1191","3.77"
"1192","7.17"
"1193","1.5"
"1194","7.54"
"1195","5.96"
"1196","0.27"
"1197","4.34"
"1198","1.74"
"1199","6.73"
"1200","7.83"
"1201","1.42"
"1202","0.9"
"1203","6.51"
"1204","7.96"
"1205","0.82"
"1206","1.72"
"1207","5.18"
"1208","2.36"
"1209","5.46"
"1210","4.43"
"1211","4.24"
"1212","8.59"
"1213","8.83"
"1214","7.4"
"1215","0.77"
"1216","7.86"
"1217","3.51"
"1218","8.24"
"1219","1.77"
"1220","6.06"
"1221","5.57"
"1222","6.14"
"1223","9.58"
"1224","3.81"
"1225","4.81"
"1226","7.28"
"1227","3.1"
"1228","8.06"
"1229","9.24"
"1230","3.59"
"1231","4.22"
"1232","2.67"
"1233","2.05"
"1234","6.87"
"1235","9.13"
"1236","1.34"
"1237","0.41"
"1238","6.11"
"1239","7.52"
"1240","4.95"
"1241","3.34"
"1242","5.61"
"1243","6.73"
"1244","3.4"
"1245","5.35"
"1246","8.8"
"1247","2.31"
"1248","0.41"
"1249","7.59"
"1250","4.43"
"1251","3.92"
"1252","6.65"
"1253","7.77"
"1254","3.22"
"1255","5.83"
"1256","1.7"
"1257","8.05"
"1258","7.19"
"1259","9.07"
"1260","5.75"
"1261","9.53"
"1262","7.18"
"1263","0.56"
"1264","8.4"
"1265","9.8"
"1266","8.55"
"1267","8.4"
"1268","2.36"
"1269","6.29"
"1270","9.45"
"1271","0.73"
"1272","9.32"
"1273","2.27"
"1274","5.53"
"1275","7.38"
"1276","0.39"
"1277","6.39"
"1278","1.64"
"1279","0.3"
"1280","5.08"
"1281","4.21"
"1282","8.44"
"1283","4.54"
"1284","3.25"
"1285","7.76"
"1286","2.64"
"1287","8.88"
"1288","4.13"
"1289","1.65"
"1290","9.85"
"1291","7.1"
"1292","5.58"
"1293","6.77"
"1294","5.75"
"1295","3.75"
"1296","3.03"
"1297","8.44"
"1298","3.69"
"1299","0.3"
"1300","8.31"
"1301","8.1"
"1302","7.72"
"1303","9.71"
"1304","5.11"
"1305","5.76"
"1306","7.19"
"1307","5.81"
"1308","0.98"
"1309","4.91"
"1310","4.92"
"1311","3.16"
"1312","7.28"
"1313","7.08"
"1314","2.5"
"1315","9.83"
"1316","9.3"
"1317","5.94"
"1318","0.99"
"1319","1.82"
"1320","1.08"
"1321","3.87"
"1322","6.98"
"1323","1.96"
"1324","9.54"
"1325","6.04"
"1326","0.97"
"1327","1.19"
"1328","0.91"
"1329","6.52"
"1330","2.05"
"1331","4.85"
"1332","3.94"
"1333","2.01"
"1334","2.99"
"1335","2.23"
"1336","1.82"
"1337","3.35"
"1338","1.34"
"1339","7.44"
"1340","3.02"
"1341","6.66"
"1342","2.73"
"1343","0.26"
"1344","5.68"
"1345","2.66"
"1346","4.79"
"1347","9.9"
"1348","9.39"
"1349","5.16"
"1350","1.51"
"1351","6.37"
"1352","4.27"
"1353","1.27"
"1354","8.84"
"1355","4.93"
"1356","8.85"
"1357","5.31"
"1358","9.92"
"1359","0.27"
"1360","6.07"
"1361","0.01"
"1362","3.02"
"1363","5.09"
"1364","4.23"
"1365","9.74"
"1366","8.89"
"1367","6.46"
"1368","7.39"
"1369","5.2"
"1370","8.7"
"1371","9.74"
"1372","5.15"
"1373","0.16"
"1374","2.18"
"1375","9.99"
"1376","8.05"
"1377","4.02"
"1378","7.65"
"1379","4.82"
"1380","2.22"
"1381","0.44"
"1382","0.91"
"1383","9.31"
"1384","8.82"
"1385","7.0"
"1386","2.27"
"1387","5.84"
"1388","8.9"
"1389","5.28"
"1390","3.78"
"1391","2.17"
"1392","5.33"
"1393","2.65"
"1394","0.2"
"1395","4.09"
"1396","9.99"
"1397","0.15"
"1398","9.37"
"1399","9.72"
"1400","4.61"
"1401","9.69"
"1402","6.68"
"1403","1.5"
"1404","6.61"
"1405","0.06"
"1406","0.93"
"1407","3.72"
"1408","9.68"
"1409","4.69"
"1410","2.87"
"1411","0.01"
"1412","8.8"
"1413","2.67"
"1414","3.91"
"1415","2.8"
"1416","1.12"
"1417","9.05"
"1418","6.13"
"1419","6.4"
"1420","4.99"
"1421","8.68"
"1422","5.84"
"1423","7.65"
"1424","8.01"
"1425","7.26"
"1426","3.7"
"1427","1.22"
"1428","1.27"
"1429","0.06"
"1430","0.43"
"1431","9.2"
"1432","3.59"
"1433","9.04"
"1434","7.93"
"1435","5.82"
"1436","1.43"
"1437","2.53"
"1438","3.69"
"1439","7.75"
"1440","5.59"
"1441","1.25"
"1442","0.44"
"1443","2.21"
"1444","1.53"
"1445","8.62"
"1446","5.69"
"1447","3.52"
"1448","4.34"
"1449","7.22"
"1450","4.01"
"1451","8.13"
"1452","3.41"
"1453","8.75"
"1454","8.22"
"1455","6.21"
"1456","9.05"
"1457","9.96"
"1458","9.36"
"1459","8.04"
"1460","9.69"
"1461","7.91"
"1462","7.8"
"1463","6.83"
"1464","2.55"
"1465","6.31"
"1466","3.13"
"1467","8.02"
"1468","1.69"
"1469","2.72"
"1470","4.39"
"1471","7.5"
"1472","1.0"
"1473","6.59"
"1474","7.71"
"1475","8.56"
"1476","2.26"
"1477","7.12"
"1478","0.67"
"1479","0.04"
"1480","3.47"
"1481","3.84"
"1482","7.13"
"1483","5.43"
"1484","6.61"
"1485","9.4"
"1486","8.52"
"1487","5.96"
"1488","3.8"
"1489","1.57"
"1490","4.15"
"1491","9.5"
"1492","7.48"
"1493","1.32"
"1494","4.1"
"1495","4.94"
"1496","1.52"
"1497","5.56"
"1498","2.35"
"1499","0.1"
"1500","5.65"
"1501","0.04"
"1502","4.21"
"1503","9.77"
"1504","2.37"
"1505","3.38"
"1506","7.4"
"1507","3.54"
"1508","0.62"
"1509","3.89"
"1510","9.67"
"1511","9.3"
"1512","0.63"
"1513","3.87"
"1514","1.43"
"1515","6.6"
"1516","9.74"
"1517","1.68"
"1518","9.65"
"1519","9.3"
"1520","1.71"
"1521","2.22"
"1522","2.75"
"1523","6.74"
"1524","1.88"
"1525","3.86"
"1526","8.03"
"1527","6.37"
"1528","1.09"
"1529","8.95"
"1530","2.44"
"1531","2.69"
"1532","6.12"
"1533","4.08"
"1534","4.46"
"1535","7.08"
"1536","7.82"
"1537","5.86"
"1538","4.46"
"1539","1.45"
"1540","1.3"
"1541","7.77"
"1542","2.6"
"1543","1.27"
"1544","7.08"
"1545","1.6"
"1546","1.34"
"1547","7.18"
"1548","7.53"
"1549","6.47"
"1550","2.3"
"1551","3.16"
"1552","6.9"
"1553","9.77"
"1554","2.32"
"1555","5.44"
"1556","9.36"
"1557","5.22"
"1558","4.67"
"1559","8.09"
"1560","2.84"
"1561","0.4"
"1562","0.5"
"1563","1.79"
"1564","9.11"
"1565","2.23"
"1566","4.42"
"1567","4.63"
"1568","8.28"
"1569","3.39"
"1570","3.68"
"1571","4.79"
"1572","3.35"
"1573","9.15"
"1574","1.63"
"1575","4.52"
"1576","7.4"
"1577","1.91"
"1578","1.1"
"1579","6.1"
"1580","4.3"
"1581","3.9"
"1582","7.09"
"1583","3.19"
"1584","8.89"
"1585","3.65"
"1586","0.67"
"1587","8.74"
"1588","5.32"
"1589","2.38"
"1590","3.45"
"1591","8.43"
"1592","9.86"
"1593","4.02"
"1594","2.01"
"1595","1.37"
"1596","9.26"
"1597","6.28"
"1598","7.62"
"1599","1.31"
"1600","4.71"
"1601","0.29"
"1602","4.21"
"1603","9.51"
"1604","4.9"
"1605","9.76"
"1606","2.75"
"1607","4.71"
"1608","2.81"
"1609","2.11"
"1610","9.57"
"1611","1.61"
"1612","1.92"
"1613","4.05"
"1614","2.75"
"1615","1.94"
"1616","6.71"
"1617","7.83"
"1618","5.86"
"1619","5.42"
"1620","3.67"
"1621","9.05"
"1622","2.15"
"1623","3.84"
"1624","5.12"
"1625","6.06"
"1626","7.72"
"1627","4.82"
"1628","6.85"
"1629","8.67"
"1630","8.01"
"1631","3.36"
"1632","5.14"
"1633","1.69"
"1634","7.15"
"1635","8.86"
"1636","5.36"
"1637","1.3"
"1638","6.91"
"1639","4.93"
"1640","7.11"
"1641","8.98"
"1642","6.15"
"1643","6.51"
"1644","5.58"
"1645","5.47"
"1646","9.53"
"1647","8.67"
"1648","3.62"
"1649","4.6"
"1650","1.66"
"1651","0.66"
"1652","2.44"
"1653","1.13"
"1654","8.93"
"1655","1.09"
"1656","0.87"
"1657","2.35"
"1658","8.57"
"1659","7.95"
"1660","10.0"
"1661","9.45"
"1662","9.07"
"1663","6.38"
"1664","5.17"
